InvoiceDetails_ID,UploadedDate,FileID,Batch_Seq,OrganisationLevelId,UserId,IsDuplicate,DupStatus_Update,DupStatus_Remarks,ActionTaken,RootCause,ExcelRowNo,fldInvoiceNo,fldInvoiceDate,fldInvoiceAmount,fldPO_VocherNo,fldVendorNo,fldDueDate,fldPaymentDate,fldDocumentNo,fldUnit,fldAuthorizedBy,fldVendorName,fldRemittance,fldCloseStatus,fldImageFileNo,fldChequeNo,fldTransactions,fldBatchNo,fldGoodsAmountBase,fldVATTotalBase,fldTransTotalBase,fldOutstandingBase,DupRules,CreatedOn,ModifiedOn,IsCompleted,IsYank,YankUser,ManuallyMovedToHist,WithinFileDuplicate,InvoiceDetails_Temp_ID,AuditedBy,AuditedOn
16673208,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,58,B240530720-24,7/17/2024,85.3,4203611594,700006,NULL,7/18/2024,5109268141,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704207,NULL,NULL
16673209,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,59,B240530732-24,7/17/2024,155.5,4203609778,700006,NULL,7/18/2024,5109268142,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704208,NULL,NULL
16673210,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,60,B240530741-24,7/17/2024,136.85,4203614160,700006,NULL,7/18/2024,5109268143,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704209,NULL,NULL
16673211,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,61,B240530743-24,7/17/2024,68.03,4203617191,700006,NULL,7/18/2024,5109268144,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704210,NULL,NULL
16673212,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,62,B240530752-24,7/17/2024,114.74,4203616528,700006,NULL,7/18/2024,5109268145,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704211,NULL,NULL
16673213,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,63,B240530755-24,7/17/2024,131.64,4203616516,700006,NULL,7/18/2024,5109268146,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704212,NULL,NULL
16673214,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,64,B240530753-24,7/17/2024,85.08,4203616527,700006,NULL,7/18/2024,5109268147,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704213,NULL,NULL
16673215,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,65,B240530758-24,7/17/2024,113.71,4203616514,700006,NULL,7/18/2024,5109268148,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704214,NULL,NULL
16673216,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,66,B240530761-24,7/17/2024,108.58,4203616521,700006,NULL,7/18/2024,5109268149,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704215,NULL,NULL
16673217,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,67,B240530766-24,7/17/2024,110.38,4203616499,700006,NULL,7/18/2024,5109268150,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704216,NULL,NULL
16673218,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,68,B240530737-24,7/17/2024,67.31,4203608182,700006,NULL,7/18/2024,5109268151,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704217,NULL,NULL
16673219,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,69,B240530742-24,7/17/2024,116.65,4203610066,700006,NULL,7/18/2024,5109268152,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704218,NULL,NULL
16673220,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,70,B240530745-24,7/17/2024,91.1,4203614032,700006,NULL,7/18/2024,5109268153,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704219,NULL,NULL
16673221,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,71,B240530750-24,7/17/2024,294.34,4203613462,700006,NULL,7/18/2024,5109268154,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704220,NULL,NULL
16673222,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,72,B240530759-24,7/17/2024,115.34,4203616523,700006,NULL,7/18/2024,5109268155,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704221,NULL,NULL
16673223,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,73,B240530762-24,7/17/2024,108.58,4203616522,700006,NULL,7/18/2024,5109268156,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704222,NULL,NULL
16673224,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,74,B240530765-24,7/17/2024,110.38,4203616520,700006,NULL,7/18/2024,5109268157,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704223,NULL,NULL
16673225,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,75,B240530621-24,7/17/2024,114.07,4203608547,700006,NULL,7/18/2024,5109268158,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704224,NULL,NULL
16673226,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,76,B240530775-24,7/17/2024,68.33,4203613457,700006,NULL,7/18/2024,5109268159,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704225,NULL,NULL
16673227,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,77,B240530779-24,7/17/2024,113.88,4203614334,700006,NULL,7/18/2024,5109268160,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704226,NULL,NULL
16673228,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,78,B240530748-24,7/17/2024,72.61,4203616472,700006,NULL,7/18/2024,5109268161,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704227,NULL,NULL
16673229,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,79,B240530744-24,7/17/2024,112.33,4203617185,700006,NULL,7/18/2024,5109268162,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704228,NULL,NULL
16673230,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,80,B240530751-24,7/17/2024,107.82,4203616510,700006,NULL,7/18/2024,5109268163,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704229,NULL,NULL
16673231,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,81,B240530756-24,7/17/2024,131.64,4203616515,700006,NULL,7/18/2024,5109268164,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704230,NULL,NULL
16673232,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,82,B240530754-24,7/17/2024,88.02,4203616525,700006,NULL,7/18/2024,5109268165,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704231,NULL,NULL
16673233,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,83,B240530760-24,7/17/2024,111.16,4203616513,700006,NULL,7/18/2024,5109268166,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704232,NULL,NULL
16673234,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,84,B240530772-24,7/17/2024,42.54,4203613463,700006,NULL,7/18/2024,5109268167,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704233,NULL,NULL
16673235,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,85,B240530776-24,7/17/2024,122.4,4203609848,700006,NULL,7/18/2024,5109268168,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704234,NULL,NULL
16673236,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,86,B240530778-24,7/17/2024,114.62,4203610039,700006,NULL,7/18/2024,5109268169,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704235,NULL,NULL
16673237,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,87,B240530777-24,7/17/2024,57.04,4203614940,700006,NULL,7/18/2024,5109268170,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704236,NULL,NULL
16673238,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,88,B240530764-24,7/17/2024,110.38,4203616511,700006,NULL,7/18/2024,5109268171,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704237,NULL,NULL
16673239,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,89,B240530774-24,7/17/2024,68.33,4203613458,700006,NULL,7/18/2024,5109268172,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704238,NULL,NULL
16673240,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,90,B240530783-24,7/17/2024,245.96,4203612238,700006,NULL,7/18/2024,5109268173,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704239,NULL,NULL
16673241,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,91,B240530784-24,7/17/2024,252.76,4203614823,700006,NULL,7/18/2024,5109268174,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704240,NULL,NULL
16673242,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,92,B240530787-24,7/17/2024,123.84,4203612707,700006,NULL,7/18/2024,5109268175,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704241,NULL,NULL
16673243,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,93,B240530790-24,7/17/2024,60.92,4203617070,700006,NULL,7/18/2024,5109268176,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704242,NULL,NULL
16673244,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,94,B240530792-24,7/17/2024,127.68,4203610220,700006,NULL,7/18/2024,5109268177,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704243,NULL,NULL
16673245,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,95,B240530800-24,7/17/2024,214.39,4203617020,700006,NULL,7/18/2024,5109268178,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704244,NULL,NULL
16673246,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,96,B240530803-24,7/17/2024,88.5,4203614988,700006,NULL,7/18/2024,5109268179,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704245,NULL,NULL
16673247,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,97,B240530804-24,7/17/2024,146.08,4203612244,700006,NULL,7/18/2024,5109268180,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704246,NULL,NULL
16673248,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,98,B240530767-24,7/17/2024,2250,4203616867,700006,NULL,7/18/2024,5109268181,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704247,NULL,NULL
16673249,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,99,B240530768-24,7/17/2024,106.32,4203617545,700006,NULL,7/18/2024,5109268182,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704248,NULL,NULL
16673250,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,100,B240530769-24,7/17/2024,95.5,4203616344,700006,NULL,7/18/2024,5109268183,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704249,NULL,NULL
16673251,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,101,B240530770-24,7/17/2024,63.67,4203613471,700006,NULL,7/18/2024,5109268184,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704250,NULL,NULL
16673252,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,102,B240530773-24,7/17/2024,22.24,4203613459,700006,NULL,7/18/2024,5109268185,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704251,NULL,NULL
16673253,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,103,B240530771-24,7/17/2024,27.18,4203613464,700006,NULL,7/18/2024,5109268186,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704252,NULL,NULL
16673254,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,104,B240530801-24,7/17/2024,14.45,4203617016,700006,NULL,7/18/2024,5109268187,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704253,NULL,NULL
16673255,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,105,B240530802-24,7/17/2024,51.1,4203609351,700006,NULL,7/18/2024,5109268188,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704254,NULL,NULL
16673256,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,106,B240530806-24,7/17/2024,80.66,4203612132,700006,NULL,7/18/2024,5109268189,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704255,NULL,NULL
16673257,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,107,B240530818-24,7/17/2024,86.39,4203612943,700006,NULL,7/18/2024,5109268190,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704256,NULL,NULL
16673258,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,108,B240530780-24,7/17/2024,309.6,4203611064,700006,NULL,7/18/2024,5109268191,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704257,NULL,NULL
16673259,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,109,B240530786-24,7/17/2024,103.2,4203612716,700006,NULL,7/18/2024,5109268192,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704258,NULL,NULL
16673260,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,110,B240530785-24,7/17/2024,282.86,4203614831,700006,NULL,7/18/2024,5109268193,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704259,NULL,NULL
16673261,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,111,B240530795-24,7/17/2024,87.48,4203611262,700006,NULL,7/18/2024,5109268194,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704260,NULL,NULL
16673262,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,112,B240530798-24,7/17/2024,106.36,4203616053,700006,NULL,7/18/2024,5109268195,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704261,NULL,NULL
16673263,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,113,B240530797-24,7/17/2024,137.69,4203611487,700006,NULL,7/18/2024,5109268196,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704262,NULL,NULL
16673264,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,114,B240530799-24,7/17/2024,25.92,4203616300,700006,NULL,7/18/2024,5109268197,P1A-9224,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704263,NULL,NULL
16673265,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,115,M91526,7/16/2024,6001.28,4203416969,704145,NULL,7/18/2024,5109268198,P1A-9224,VH,ESSENCEMEDICOM HOLDINGS LIMITE,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22704264,NULL,NULL
