fldVendorNo,fldInvoiceDate,fldInvoiceAmount,fldVendorName,fldTransactions,RollingMean,RollingStd,Deviation,Anomaly_SVM,Anomaly_SVM_Label,Currency_Anomaly,Vendor_Name_Anomaly,Currency Anomaly
109371,2024-07-09,44.11,UNITED DRUG WHOLESALE LIMITED,EUR,200.87666666666607,269.9445558505212,-156.76666666666608,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,3246.35,UNITED DRUG WHOLESALE LIMITED,EUR,1112.1333333333325,1848.2860770003465,2134.216666666667,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,416.42,UNITED DRUG WHOLESALE LIMITED,EUR,1235.626666666666,1751.2595257223672,-819.206666666666,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,382.93,UNITED DRUG WHOLESALE LIMITED,EUR,1348.566666666666,1643.613878084914,-965.6366666666659,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,97.63,UNITED DRUG WHOLESALE LIMITED,EUR,298.9933333333327,175.18786782575478,-201.36333333333272,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,35.79,UNITED DRUG WHOLESALE LIMITED,EUR,172.11666666666608,185.16949676805453,-136.32666666666609,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,439.04,UNITED DRUG WHOLESALE LIMITED,EUR,190.8199999999994,217.17716891975815,248.22000000000062,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,216.54,UNITED DRUG WHOLESALE LIMITED,EUR,230.45666666666605,201.98489011144957,-13.91666666666606,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,78.34,UNITED DRUG WHOLESALE LIMITED,EUR,244.63999999999942,181.98442241027382,-166.29999999999941,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,163.89,UNITED DRUG WHOLESALE LIMITED,EUR,152.92333333333272,69.74962962865548,10.966666666667265,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,20.66,UNITED DRUG WHOLESALE LIMITED,EUR,87.62999999999938,72.06550006765723,-66.96999999999939,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,47.61,UNITED DRUG WHOLESALE LIMITED,EUR,77.38666666666604,76.11632961024114,-29.776666666666046,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,1814.51,UNITED DRUG WHOLESALE LIMITED,EUR,627.5933333333327,1027.9883052998866,1186.9166666666674,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,244.84,UNITED DRUG WHOLESALE LIMITED,EUR,702.3199999999994,968.2199467579666,-457.47999999999934,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,4617.96,UNITED DRUG WHOLESALE LIMITED,EUR,2225.769999999999,2215.3771065667343,2392.190000000001,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,87.73,UNITED DRUG WHOLESALE LIMITED,EUR,1650.176666666666,2571.3759591380895,-1562.446666666666,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,6472.03,UNITED DRUG WHOLESALE LIMITED,EUR,3725.906666666666,3284.3022066541507,2746.123333333334,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,63.84,UNITED DRUG WHOLESALE LIMITED,EUR,2207.8666666666663,3692.893091200086,-2144.026666666666,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,4.96,UNITED DRUG WHOLESALE LIMITED,EUR,2180.276666666666,3716.8840066961097,-2175.316666666666,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,140.71,UNITED DRUG WHOLESALE LIMITED,EUR,69.83666666666637,68.07338417717754,70.87333333333363,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,41.31,UNITED DRUG WHOLESALE LIMITED,EUR,62.32666666666637,70.27297370492889,-21.016666666666367,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,161.62,UNITED DRUG WHOLESALE LIMITED,EUR,114.54666666666635,64.28074387663449,47.07333333333365,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,2119.36,UNITED DRUG WHOLESALE LIMITED,EUR,774.0966666666664,1166.5842022903155,1345.2633333333338,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,2510.81,UNITED DRUG WHOLESALE LIMITED,EUR,1597.263333333333,1258.6151560478402,913.5466666666669,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,2258.84,UNITED DRUG WHOLESALE LIMITED,EUR,2296.3366666666666,198.40054343001907,-37.49666666666644,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,224.56,UNITED DRUG WHOLESALE LIMITED,EUR,1664.7366666666667,1253.5764211380688,-1440.1766666666667,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,1747.92,UNITED DRUG WHOLESALE LIMITED,EUR,1410.4399999999998,1058.2973790008157,337.48000000000025,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,54.97,UNITED DRUG WHOLESALE LIMITED,EUR,675.8166666666664,932.3327517755297,-620.8466666666664,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,200.36,UNITED DRUG WHOLESALE LIMITED,EUR,667.7499999999997,938.2750048360011,-467.38999999999965,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,536.91,UNITED DRUG WHOLESALE LIMITED,EUR,264.0799999999997,247.2078471650912,272.83000000000027,1,Normal,Currency Anomaly,Normal,
109371,2024-07-09,2414.02,UNITED DRUG WHOLESALE LIMITED,EUR,1050.4299999999996,1192.8326545245134,1363.5900000000004,1,Normal,Currency Anomaly,Normal,
109371,2024-07-18,105.35,UNITED DRUG WHOLESALE LIMITED,EUR,1018.7599999999996,1227.4460717685308,-913.4099999999996,1,Normal,Currency Anomaly,Normal,
109371,2024-07-18,109.3,UNITED DRUG WHOLESALE LIMITED,EUR,876.223333333333,1331.7724436379253,-766.9233333333331,1,Normal,Currency Anomaly,Normal,
109487,2024-07-18,1987.2,NEILMED PHARMACEUTICALS INC,GBP,12456.575,14805.932114569821,-10469.375,1,Normal,Currency Anomaly,Normal,
109983,2024-07-18,1415.88,LOREAL UK LIMITED,GBP,14354.82,18298.42443073173,-12938.939999999999,1,Normal,Currency Anomaly,Normal,
110493,2024-07-18,278.21,ALLOGA UK LIMITED,GBP,10075.395,13855.311900078254,-9797.185000000001,1,Normal,Currency Anomaly,Normal,
110574,2024-07-09,16452.58,PAUL MURRAY PLC,GBP,10189.155,8857.820581906704,6263.425000000001,1,Normal,Currency Anomaly,Normal,
110663,2024-07-09,5745.6,ELLAS KITCHEN BRANDS LIMITED,GBP,10895.355,7282.853363898657,-5149.754999999999,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,22.89,PCO MANUFACTURING LIMITED,EUR,15.620000000000001,10.281332598452401,7.27,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,508.27,PCO MANUFACTURING LIMITED,EUR,179.83666666666667,284.52450462716445,328.4333333333333,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,21.35,PCO MANUFACTURING LIMITED,EUR,184.17,280.67988955391866,-162.82,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,99.95,PCO MANUFACTURING LIMITED,EUR,209.85666666666665,261.4046253097548,-109.90666666666665,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,84.41,PCO MANUFACTURING LIMITED,EUR,68.57000000000001,41.625343241828105,15.83999999999999,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,47.49,PCO MANUFACTURING LIMITED,EUR,77.28333333333335,26.946334320893023,-29.793333333333344,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,858.47,PCO MANUFACTURING LIMITED,EUR,330.12333333333333,457.9338617457037,528.3466666666667,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,97.22,PCO MANUFACTURING LIMITED,EUR,334.3933333333334,454.54431316796087,-237.17333333333337,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,572.31,PCO MANUFACTURING LIMITED,EUR,509.3333333333333,384.5125954157201,62.97666666666663,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,572.31,PCO MANUFACTURING LIMITED,EUR,413.94666666666666,274.29333938929915,158.3633333333333,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,286.16,PCO MANUFACTURING LIMITED,EUR,476.9266666666667,165.2087795286111,-190.76666666666665,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,286.16,PCO MANUFACTURING LIMITED,EUR,381.54333333333335,165.20877952861107,-95.38333333333333,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,286.16,PCO MANUFACTURING LIMITED,EUR,286.16,0.0,0.0,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,286.16,PCO MANUFACTURING LIMITED,EUR,286.16,0.0,0.0,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,175.91,PCO MANUFACTURING LIMITED,EUR,249.41,63.65286717815536,-73.5,1,Normal,Currency Anomaly,Normal,
112224,2024-07-17,80.11,PCO MANUFACTURING LIMITED,EUR,180.7266666666667,103.10941195319278,-100.61666666666669,1,Normal,Currency Anomaly,Normal,
112224,2024-07-18,102.06,PCO MANUFACTURING LIMITED,EUR,119.36,50.188419979113405,-17.299999999999997,1,Normal,Currency Anomaly,Normal,
112224,2024-07-18,572.31,PCO MANUFACTURING LIMITED,EUR,251.4933333333333,278.0520649686551,320.8166666666666,1,Normal,Currency Anomaly,Normal,
112224,2024-07-18,1430.79,PCO MANUFACTURING LIMITED,EUR,701.7199999999999,673.7514855642248,729.07,1,Normal,Currency Anomaly,Normal,
112224,2024-07-18,286.16,PCO MANUFACTURING LIMITED,EUR,763.0866666666666,595.6855392179108,-476.92666666666656,1,Normal,Currency Anomaly,Normal,
112224,2024-07-18,94.77,PCO MANUFACTURING LIMITED,EUR,603.9066666666666,722.4676935568352,-509.13666666666666,1,Normal,Currency Anomaly,Normal,
112917,2024-07-09,28871.09,THE ASTLEY DYE AND CHEMICAL CO,GBP,16225.755000000001,17883.204257751182,12645.335,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,56.53,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,49.115,10.486393564996499,7.414999999999999,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,229.24,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,109.15666666666668,104.25923188539869,120.08333333333333,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,28.69,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,104.82000000000001,108.6463009034362,-76.13000000000001,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,52.08,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,103.33666666666666,109.66088652447296,-51.25666666666666,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,5.16,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,28.64333333333333,23.460034810999908,-23.48333333333333,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,394.8,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,150.68,212.71178246632226,244.12,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,252.41,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,217.45666666666668,197.1576375221953,34.95333333333332,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,110.4,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,252.53666666666672,142.2000423112924,-142.1366666666667,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,58.98,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,140.59666666666666,100.18817411917107,-81.61666666666667,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,25.92,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,65.10000000000001,42.57121562746357,-39.18000000000001,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,41.7,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,42.199999999999996,16.535670533727863,-0.4999999999999929,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,110.4,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,59.34,44.91764463994075,51.06,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,205.26,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,119.12,82.12793191113485,86.13999999999999,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,30.0,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,115.21999999999998,87.7293633853569,-85.21999999999998,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,25.06,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,86.77333333333333,102.64218690837278,-61.713333333333324,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,24.14,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,26.400000000000002,3.151444113417511,-2.2600000000000016,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,185.27,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,78.15666666666668,92.76400828626011,107.11333333333333,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,26.04,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,78.48333333333333,92.48484542525512,-52.443333333333335,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,106.18,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,105.83,79.61557699345023,0.3500000000000085,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,413.31,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,181.84333333333333,204.42166771977315,231.46666666666667,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,23.75,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,181.08,205.29675082669965,-157.33,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,110.4,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,182.48666666666668,204.54000594830669,-72.08666666666667,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,42.78,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,58.97666666666669,45.53904515175221,-16.196666666666687,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,31.03,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,61.40333333333336,42.83714081650789,-30.373333333333356,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,80.44,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,51.416666666666686,25.81242013708372,29.023333333333312,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,350.84,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,154.10333333333335,172.1607505598571,196.73666666666662,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,13.48,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,148.25333333333336,178.61110977017452,-134.77333333333337,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,105.78,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,156.70000000000002,174.3490097476897,-50.920000000000016,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,27.74,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,49.0,49.68715326923032,-21.26,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,15.25,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,49.59,49.06105481947964,-34.34,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,81.94,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,41.64333333333333,35.452306459993785,40.29666666666667,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,6.37,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,34.52,41.30624529051245,-28.150000000000002,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,54.67,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,47.66,38.269587141749845,7.010000000000005,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,156.9,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,72.64666666666666,76.85825026198114,84.25333333333334,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,30.64,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,80.73666666666666,67.04476290757785,-50.096666666666664,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,252.47,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,146.67,111.26826546684372,105.80000000000001,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,55.8,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,112.97000000000001,121.46375549932581,-57.170000000000016,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,36.04,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,114.77,119.66027703461162,-78.72999999999999,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,37.63,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,43.15666666666667,10.978270962830019,-5.526666666666671,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,21.2,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,31.623333333333346,9.06181181294968,-10.423333333333346,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,678.3,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,245.71,374.72398815661643,432.5899999999999,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,17.04,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,238.84666666666666,380.58343439163684,-221.80666666666667,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,102.71,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,266.01666666666665,359.60811647310373,-163.30666666666667,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,11.65,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,43.800000000000004,51.08868857193366,-32.150000000000006,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,20.4,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,44.919999999999995,50.23846832856297,-24.519999999999996,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,110.4,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,47.48333333333333,54.66279203748523,62.91666666666668,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,162.66,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,97.82000000000001,71.95949694098775,64.83999999999999,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,52.08,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,108.38000000000001,55.31766806364877,-56.30000000000001,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,110.4,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,108.38,55.31766806364877,2.0200000000000102,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,78.12,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,80.2,29.215584882045842,-2.0799999999999983,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,8.23,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,65.58333333333336,52.225982358720245,-57.35333333333335,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,234.73,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,107.02666666666669,115.98387402278543,127.7033333333333,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,94.47,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,112.47666666666667,114.31860099447228,-18.006666666666675,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,27.74,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,118.98,105.64927874812979,-91.24000000000001,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,108.96,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,77.05666666666667,43.31962873032686,31.90333333333332,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,17.04,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,51.24666666666667,50.26672988501798,-34.20666666666667,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,166.8,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,97.60000000000001,75.52351686726477,69.2,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,12.74,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,65.52666666666669,87.73162789629154,-52.78666666666668,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,513.6,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,231.0466666666667,256.53637272974254,282.5533333333333,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,33.96,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,186.76666666666668,283.24475799797847,-152.80666666666667,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,15.0,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,187.52,282.5526414670372,-172.52,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,2.77,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,17.243333333333336,15.71554750345581,-14.473333333333336,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,15.25,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,11.006666666666666,7.134257728269673,4.243333333333334,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,166.8,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,61.60666666666666,91.31355667880527,105.19333333333336,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,11.35,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,64.46666666666665,88.64471689465414,-53.11666666666665,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,50.04,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,76.06333333333333,80.92642357928207,-26.023333333333333,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,110.4,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,57.26333333333332,49.91851393354352,53.136666666666684,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,14.96,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,58.46666666666666,48.27478568915017,-43.50666666666666,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,12.74,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,46.033333333333324,55.754218973395886,-33.29333333333332,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,7.16,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,11.61999999999999,4.018805792774998,-4.45999999999999,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,63.47,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,27.789999999999992,31.02548790913759,35.68000000000001,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,2.77,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,24.466666666666658,33.849121603571575,-21.69666666666666,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,27.97,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,31.40333333333332,30.495300184346053,-3.433333333333323,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,372.9,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,134.54666666666665,206.80423988239065,238.35333333333332,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,175.8,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,192.22333333333333,173.05048579340473,-16.423333333333318,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,478.62,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,342.44,153.6907505349624,136.18,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,414.55,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,356.3233333333333,159.58617306437728,58.22666666666669,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,11.65,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,301.6066666666667,253.14500317670382,-289.9566666666667,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,264.53,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,230.2433333333333,203.62658012482896,34.28666666666666,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,188.67,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,154.94999999999996,129.76845687608392,33.72000000000003,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,78.16,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,177.11999999999998,93.72030783133427,-98.95999999999998,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,128.4,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,131.7433333333333,55.33080907896963,-3.3433333333333053,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,75.86,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,94.13999999999999,29.692308768434515,-18.279999999999987,1,Normal,Currency Anomaly,Normal,
114316,2024-07-08,10.92,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,71.72666666666665,58.848967139053386,-60.80666666666664,1,Normal,Currency Anomaly,Normal,
114316,2024-07-09,41.7,PHOENIX HEALTHCARE DISTRIBUTIO,GBP,42.826666666666654,32.48465689111376,-1.126666666666651,1,Normal,Currency Anomaly,Normal,
