Internal Reference,Invoice Number,Supplier Name,Supplier Reference,Invoice Date,Posting Date,Due Date,Payment Date,Gross Amount,VAT Amount,Currency Code,Debit/Credit
236582471,IN942780,QuickFix Mechanics,V_QU001,2024-05-25,2024-05-29,2024-07-10,2024-08-09,12083.691399777517,2416.74,CAD,Dr
836157797,IN754817,Artic Apples Co.,V_AR001,2024-09-14,2024-09-24,2024-11-13,2024-11-19,2836.34,567.27,GBP,Dr
326257674,IN181374,QuickFix Mechanics,V_QU001,2024-03-16,2024-03-18,2024-04-24,2024-04-29,2821.72,564.34,CAD,Dr
709383869,IN428687,Blue Banana Inc.,V_BL001,2024-04-29,2024-05-12,2024-05-19,,217.88,43.58,USD,Dr
557799638,IN564518,Sunny Solutions Ltd._L,V_SU001,2024-09-07,2024-09-08,2024-09-25,2024-10-16,7359.06,1471.81,AUD,Dr
659424446,IN151348,QuickFix Mechanics,V_QU001,2024-02-24,2024-03-07,2024-04-22,2024-05-08,3764.11,752.82,CAD,Dr
787540888,IN474147,Velocity Ventures,V_VE001,2024-06-15,2024-06-18,2024-08-01,,515.63,103.13,USD,Dr
146136727,IN663253,Purple Plumbers Limited,V_PU001,2024-03-24,2024-04-01,2024-04-21,2024-04-22,-3785.77,-757.15,USD,Cr
867829326,IN913937,Global Tech Solutions,V_GL001,2024-08-22,2024-08-27,2024-10-16,2024-10-19,-9742.94,-1948.59,EUR,Cr
100405289,IN379741,Artic Apples Co.,V_AR001,2024-09-02,2024-09-07,2024-10-23,2024-11-05,3020.96,604.19,GBP,Dr
683789024,IN840405,Global Tech Solutions_E,V_GL001,2024-11-05,2024-11-14,2024-12-04,,-6664.17,-1332.83,EUR,Cr
340171412,IN200555,Global Tech Solutions,V_GL001,2024-01-02,2024-01-15,2024-02-16,2024-03-09,9029.46,1805.89,EUR,Dr
860899955,IN586853,Global Tech Solutions,V_GL001,2024-01-24,2024-02-01,2024-02-17,,1361.38,272.28,EUR,Dr
564280642,IN680841,Global Tech Solutions,V_GL001,2024-11-14,2024-11-16,2025-01-05,2025-01-29,8272.38,1654.48,EUR,Dr
885230164,IN582045,Purple Plumbers Limited,V_PU001,2024-08-08,2024-08-10,2024-09-04,2024-09-23,-7703.85,-1540.77,USD,Cr
654611831,IN562974,Velocity Ventures,V_VE001,2024-09-26,2024-10-02,2024-11-05,2024-11-09,822.04,164.41,USD,Dr
927155982,IN228766,Global Tech Solutions,V_GL001,2024-11-24,2024-11-30,2024-12-24,2025-01-10,2880.7,576.14,EUR,Dr
607894908,IN427379,Purple Plumbers Limited,V_PU001,2024-10-25,2024-11-01,2024-12-12,,8572.48,1714.5,USD,Dr
413169389,IN136181,Velocity Ventures,V_VE001,2024-03-07,2024-03-09,2024-04-26,,4570.31,914.06,USD,Dr
618520357,IN925973,QuickFix Mechanics,V_QU001,2024-06-13,2024-06-24,2024-06-28,2024-07-18,-5183.84,-1036.77,CAD,Cr
499382586,IN328410,Purple Plumbers Limited,V_PU001,2023-12-10,2023-12-10,2024-01-26,2024-02-02,7443.17,1488.63,USD,Dr
639481207,IN164258,Sunny Solutions Ltd.,V_SU001,2024-06-08,2024-06-08,2024-07-15,2024-08-12,3045.33,609.07,AUD,Dr
542224471,IN741691,QuickFix Mechanics,V_QU001,2024-08-16,2024-08-18,2024-10-13,,2180.38,436.08,CAD,Dr
217249201,IN768637,Eco Electronics,V_EC001,2024-02-01,2024-02-05,2024-03-16,2024-04-10,887.27,177.45,JPY,Dr
584856065,IN410400,Velocity Ventures,V_VE001,2024-10-20,2024-11-04,2024-11-04,2024-11-22,-5049.57,-1009.91,USD,Cr
517629499,IN254356,Eco Electronics,V_EC001,2023-12-13,2023-12-23,2024-01-05,2024-01-07,2922.71,584.54,JPY,Dr
569817706,IN109501,Global Tech Solutions,V_GL001,2024-09-23,2024-09-27,2024-11-09,2024-11-16,6505.78,1301.16,EUR,Dr
539931451,IN314874,Velocity Ventures,V_VE001,2024-05-03,2024-05-14,2024-06-03,2024-06-22,9714.96,1942.99,USD,Dr
450042840,IN991308,Artic Apples Co.,V_AR001,2024-04-01,2024-04-15,2024-03-28,,331.97,66.39,GBP,Dr
632149809,IN473569,Global Tech Solutions,V_GL001,2024-03-13,2024-03-19,2024-04-18,2024-04-21,7272.79,1454.56,EUR,Dr
482626369,IN470692,Blue Banana Inc.,V_BL001,2024-11-15,2024-11-18,2024-12-14,,1031.27,206.25,USD,Dr
636790732,IN787465,Blue Banana Inc.,V_BL001,2024-03-17,2024-03-31,2024-04-30,2024-05-19,7095.47,1419.09,USD,Dr
340891462,IN407103,Global Tech Solutions,V_GL001,2024-04-13,2024-04-20,2024-06-03,2024-06-17,9828.48,1965.7,EUR,Dr
507714131,IN753929,Eco Electronics,V_EC001,2024-07-15,2024-07-27,2024-09-13,,6901.88,1380.38,JPY,Dr
150197488,IN257004,Blue Banana Inc.,V_BL001,2024-10-26,2024-10-26,2024-12-16,2024-12-17,9837.45,1967.49,USD,Dr
702556518,IN680310,Sunny Solutions Ltd._E,V_SU001,2024-04-12,2024-04-18,2024-05-31,2024-06-02,4165.82,833.16,AUD,Dr
345136483,IN140865,Blue Banana Inc.,V_BL001,2023-12-07,2023-12-08,2024-01-26,,6878.08,1375.62,USD,Dr
585578430,IN673882,Velocity Ventures,V_VE001,2024-08-26,2024-08-26,2024-10-14,2024-11-09,264.83,52.97,USD,Dr
278921354,IN620903,Artic Apples Co.,V_AR001,2024-02-18,2024-02-28,2024-03-20,2024-04-17,5746.92,1149.38,GBP,Dr
289777102,IN739742,Artic Apples Co.,V_AR001,2024-10-02,2024-10-12,2024-11-23,2024-12-05,9409.63,1881.93,GBP,Dr
400820701,IN551262,Velocity Ventures,V_VE001,2024-08-17,2024-08-27,2024-09-22,,5020.1,1004.02,USD,Dr
554644228,IN665551,Sunny Solutions Ltd.,V_SU001,2024-02-04,2024-02-19,2024-03-30,2024-03-31,8942.96,1788.59,AUD,Dr
800925741,IN243178,Velocity Ventures,V_VE001,2024-02-04,2024-02-11,2024-03-25,,5224.84,1044.97,USD,Dr
179373724,IN203414,QuickFix Mechanics,V_QU001,2024-03-10,2024-03-12,2024-04-05,2024-04-29,5248.38,1049.68,CAD,Dr
339417485,IN208962,QuickFix Mechanics,V_QU001,2024-07-27,2024-07-27,2024-09-14,2024-09-21,5725.22,1145.04,CAD,Dr
676278536,IN623255,Blue Banana Inc.,V_BL001,2024-01-12,2024-01-18,2024-02-15,2024-03-15,3378.72,675.74,USD,Dr
947543534,IN215436,Blue Banana Inc.,V_BL001,2024-04-26,2024-05-05,2024-06-09,2024-07-04,6377.04,1275.41,USD,Dr
605238834,IN387169,Global Tech Solutions,V_GL001,2024-03-13,2024-03-26,2024-04-24,,-8710.51,-1742.1,EUR,Cr
115288975,IN475989,Blue Banana Inc.,V_BL001,2024-07-31,2024-07-31,2024-09-19,,1426.48,285.3,USD,Dr
172644960,IN617174,QuickFix Mechanics,V_QU001,2024-08-18,2024-08-22,2024-09-10,,2269.94,453.99,CAD,Dr
526554135,IN908837,Sunny Solutions Ltd.,V_SU001,2024-09-04,2024-09-09,2024-10-09,2024-10-23,1406.88,281.38,AUD,Dr
699393731,IN460129,Sunny Solutions Ltd.,V_SU001,2024-10-20,2024-10-26,2024-11-20,2024-12-09,3162.62,632.52,AUD,Dr
574761956,IN602950,Velocity Ventures,V_VE001,2024-01-15,2024-01-19,2024-02-24,,9214.53,1842.91,USD,Dr
876177242,IN305301,Artic Apples Co.,V_AR001,2024-02-11,2024-02-24,2024-03-30,2024-03-31,6425.42,1285.08,GBP,Dr
941717049,IN604900,QuickFix Mechanics_Z,V_QU001,2024-10-08,2024-10-18,2024-11-23,2024-12-20,6367.78,1273.56,CAD,Dr
939296725,IN770004,Blue Banana Inc.,V_BL001,2024-02-12,2024-02-12,2024-03-08,2024-03-21,9711.78458316575,1942.36,USD,Dr
138674707,IN842459,Global Tech Solutions,V_GL001,2023-12-11,2023-12-11,2024-01-03,2024-01-19,6025.37,1205.07,EUR,Dr
966860601,IN434013,Eco Electronics,V_EC001,2024-05-03,2024-05-14,2024-06-18,2024-06-18,6935.96,1387.19,JPY,Dr
397123332,IN344780,Artic Apples Co._H,V_AR001,2024-05-29,2024-06-06,2024-07-09,2024-08-05,4010.82,802.16,GBP,Dr
867456485,IN758158,Artic Apples Co.,V_AR001,2024-11-12,2024-11-27,2024-12-31,,189.9,37.98,GBP,Dr
493427655,IN439658,Velocity Ventures,V_VE001,2024-04-01,2024-04-08,2024-05-11,2024-05-25,-7299.78,-1459.96,USD,Cr
418702244,IN677250,Artic Apples Co.,V_AR001,2024-02-03,2024-02-16,2024-03-03,2024-03-05,650.58,130.12,GBP,Dr
684748892,IN701324,Global Tech Solutions,V_GL001,2024-08-05,2024-08-10,2024-09-08,2024-09-18,5823.51,1164.7,EUR,Dr
971399475,IN724916,Global Tech Solutions,V_GL001,2024-06-20,2024-06-26,2024-07-08,2024-08-03,9420.27,1884.05,EUR,Dr
843725743,IN971844,Blue Banana Inc._H,V_BL001,2024-02-12,2024-02-16,2024-04-08,2024-04-18,3910.4,782.08,USD,Dr
563707966,IN714157,Sunny Solutions Ltd.,V_SU001,2024-02-24,2024-03-06,2024-04-24,2024-05-10,6931.35,1386.27,AUD,Dr
168081729,IN857784,Purple Plumbers Limited,V_PU001,2024-05-13,2024-05-22,2024-07-09,2024-07-21,4623.83,924.77,USD,Dr
873392901,IN538770,Blue Banana Inc.,V_BL001,2024-05-06,2024-05-14,2024-06-23,,4777.38,955.48,USD,Dr
856756918,IN337638,Blue Banana Inc.,V_BL001,2024-11-15,2024-11-16,2024-12-29,,-7853.78,-1570.76,USD,Cr
179961946,IN958779,Artic Apples Co.,V_AR001,2024-07-06,2024-07-07,2024-07-23,,6642.11,1328.42,GBP,Dr
452052184,IN459744,Sunny Solutions Ltd.,V_SU001,2024-11-16,2024-11-25,2025-01-11,2025-02-09,4901.7,980.34,AUD,Dr
838283268,IN645995,QuickFix Mechanics,V_QU001,2024-07-30,2024-08-02,2024-08-24,2024-09-15,944.42,188.88,CAD,Dr
205932013,IN990480,Eco Electronics,V_EC001,2024-10-03,2024-10-18,2024-11-21,2024-12-03,730.01,146.0,JPY,Dr
393315226,IN255879,Blue Banana Inc.,V_BL001,2023-12-30,2024-01-04,2024-01-24,,7671.68,1534.34,USD,Dr
852818632,IN496282,QuickFix Mechanics,V_QU001,2023-12-11,2023-12-12,2024-01-09,2024-02-06,57.33,11.47,CAD,Dr
610204963,IN132547,Global Tech Solutions,V_GL001,2024-06-25,2024-07-10,2024-08-11,2024-08-17,2292.22,458.44,EUR,Dr
442569415,IN913519,Global Tech Solutions,V_GL001,2024-08-20,2024-09-02,2024-10-07,2024-10-15,-6683.77,-1336.75,EUR,Cr
852974828,IN655651,Eco Electronics,V_EC001,2024-05-23,2024-05-31,2024-06-11,2024-07-04,1253.25,250.65,JPY,Dr
853586848,IN573114,Global Tech Solutions,V_GL001,2023-12-27,2023-12-29,2024-02-13,2024-02-18,5416.02,1083.2,EUR,Dr
691042361,IN645039,QuickFix Mechanics,V_QU001,2024-08-31,2024-09-05,2024-09-19,2024-09-25,4602.46,920.49,CAD,Dr
188878937,IN148190,Velocity Ventures,V_VE001,2024-06-29,2024-07-14,2024-07-20,2024-07-28,3552.33,710.47,USD,Dr
493185047,IN136756,Global Tech Solutions,V_GL001,2024-07-27,2024-08-01,2024-08-18,2024-09-17,2169.97,433.99,EUR,Dr
447770041,IN880647,QuickFix Mechanics,V_QU001,2024-05-23,2024-05-25,2024-07-09,2024-07-24,6399.64,1279.93,CAD,Dr
161553952,IN938705,Artic Apples Co.,V_AR001,2024-01-05,2024-01-16,2024-02-06,2024-03-06,3315.64,663.13,GBP,Dr
446084663,IN993123,Blue Banana Inc.,V_BL001,2024-03-26,2024-04-06,2024-04-12,2024-04-17,922.51,184.5,USD,Dr
517388520,IN926017,Purple Plumbers Limited,V_PU001,2024-03-27,2024-03-27,2024-05-04,2024-05-06,8358.92,1671.78,USD,Dr
505355846,IN156113,Velocity Ventures,V_VE001,2024-01-23,2024-01-28,2024-02-12,2024-02-24,5715.75,1143.15,USD,Dr
230145810,IN865319,Sunny Solutions Ltd.,V_SU001,2024-06-27,2024-07-08,2024-08-15,2024-08-31,1099.97,219.99,AUD,Dr
238730290,IN989540,Purple Plumbers Limited_I,V_PU001,2024-02-05,2024-02-17,2024-03-05,,-2088.95,-417.79,USD,Cr
691752770,IN379868,Blue Banana Inc.,V_BL001,2024-06-04,2024-06-04,2024-06-29,2024-07-29,7998.73,1599.75,USD,Dr
987567675,IN729750,Velocity Ventures,V_VE001,2024-02-29,2024-03-11,2024-03-15,2024-04-14,8736.13,1747.23,USD,Dr
868309097,IN760920,Blue Banana Inc.,V_BL001,2024-02-28,2024-03-04,2024-03-24,2024-03-30,4266.37,853.27,USD,Dr
656780316,IN124807,QuickFix Mechanics,V_QU001,2024-03-16,2024-03-29,2024-03-31,2024-04-26,7575.48,1515.1,CAD,Dr
148911351,IN333396,Blue Banana Inc.,V_BL001,2024-04-14,2024-04-24,2024-05-21,,4107.06,821.41,USD,Dr
445063327,IN656236,QuickFix Mechanics,V_QU001,2024-08-04,2024-08-14,2024-08-23,2024-09-12,446.47,89.29,AUD,Dr
416462062,IN385116,Artic Apples Co.,V_AR001,2024-07-12,2024-07-19,2024-09-01,2024-09-14,4820.5,964.1,GBP,Dr
128450181,IN444846,Sunny Solutions Ltd.,V_SU001,2024-01-12,2024-01-15,2024-03-12,2024-03-30,1929.94,385.99,AUD,Dr
673974034,IN105416,Velocity Ventures,V_VE001,2023-12-19,2023-12-26,2024-01-23,2024-02-16,1674.28,334.86,USD,Dr
866496586,IN154828,Sunny Solutions Ltd.,V_SU001,2024-01-21,2024-01-27,2024-03-01,2024-03-12,9082.75,1816.55,AUD,Dr
287108307,IN951557,Velocity Ventures,V_VE001,2023-12-24,2024-01-01,2024-01-18,2024-02-06,4202.37,840.47,USD,Dr
587321175,IN509792,Global Tech Solutions,V_GL001,2024-06-24,2024-06-30,2024-08-04,2024-08-17,3676.61,735.32,EUR,Dr
637037530,IN130002,Blue Banana Inc.,V_BL001,2024-06-01,2024-06-06,2024-07-02,2024-07-31,1981.06,396.21,USD,Dr
199621991,IN949475,Global Tech Solutions,V_GL001,2024-04-20,2024-04-28,2024-05-18,,9422.05,1884.41,EUR,Dr
385581670,IN793790,Eco Electronics,V_EC001,2024-07-25,2024-08-09,2024-08-20,,-8942.55,-1788.51,JPY,Cr
198174309,IN817028,Global Tech Solutions,V_GL001,2024-04-08,2024-04-20,2024-05-17,2024-06-02,-1258.52,-251.7,EUR,Cr
152565091,IN841907,Sunny Solutions Ltd._M,V_SU001,2024-03-11,2024-03-15,2024-03-31,2024-04-05,3189.22,637.84,AUD,Dr
923834191,IN706649,Global Tech Solutions,V_GL001,2024-04-16,2024-04-27,2024-05-22,2024-05-26,4871.26,974.25,EUR,Dr
405329911,IN781952,Purple Plumbers Limited,V_PU001,2024-06-19,2024-06-25,2024-08-05,2024-08-30,4482.36,896.47,USD,Dr
627266488,IN119804,Sunny Solutions Ltd.,V_SU001,2024-05-23,2024-06-04,2024-07-01,2024-07-11,8809.61,1761.92,AUD,Dr
224974032,IN696180,Eco Electronics,V_EC001,2024-03-02,2024-03-17,2024-03-26,,4601.51,920.3,JPY,Dr
605875063,IN812306,Sunny Solutions Ltd.,V_SU001,2024-06-24,2024-07-08,2024-08-17,2024-09-06,1378.75,275.75,AUD,Dr
427323081,IN928518,QuickFix Mechanics,V_QU001,2024-06-18,2024-06-27,2024-08-02,,585.5,117.1,CAD,Dr
815201106,IN302666,Velocity Ventures_Z,V_VE001,2024-10-01,2024-10-06,2024-11-16,2024-12-03,6652.23,1330.45,USD,Dr
588646594,IN156673,Eco Electronics,V_EC001,2024-07-28,2024-08-02,2024-09-23,,3012.87,602.57,JPY,Dr
954030599,IN884341,Global Tech Solutions,V_GL001,2024-06-15,2024-06-27,2024-07-14,2024-08-07,887.65,177.53,EUR,Dr
951936597,IN135574,Velocity Ventures,V_VE001,2024-11-08,2024-11-16,2024-12-10,,6988.14,1397.63,USD,Dr
247469863,IN121722,Global Tech Solutions,V_GL001,2024-06-21,2024-07-06,2024-07-28,2024-08-04,7008.11,1401.62,EUR,Dr
324336902,IN350398,Sunny Solutions Ltd.,V_SU001,2024-02-14,2024-02-27,2024-03-10,2024-03-16,4665.12,933.02,AUD,Dr
149426746,IN881189,Sunny Solutions Ltd.,V_SU001,2024-08-01,2024-08-05,2024-09-24,2024-10-13,4563.27,912.65,AUD,Dr
114161216,IN713508,Velocity Ventures,V_VE001,2024-04-12,2024-04-12,2024-04-27,2024-05-21,-7869.17,-1573.83,USD,Cr
106538479,IN455357,Global Tech Solutions,V_GL001,2024-04-03,2024-04-12,2024-05-12,2024-06-11,7060.82,1412.16,EUR,Dr
461411787,IN248753,Velocity Ventures,V_VE001,2024-01-07,2024-01-19,2024-03-07,,815.35,163.07,USD,Dr
693046454,IN119769,QuickFix Mechanics,V_QU001,2024-03-06,2024-03-13,2024-04-10,2024-04-29,1645.77,329.15,CAD,Dr
675568068,IN757487,Velocity Ventures,V_VE001,2024-06-01,2024-06-13,2024-06-25,2024-07-05,1090.28,218.06,USD,Dr
893273328,IN831787,Sunny Solutions Ltd.,V_SU001,2024-09-27,2024-09-28,2024-10-17,2024-10-19,6884.82,1376.96,AUD,Dr
297860645,IN676790,Artic Apples Co.,V_AR001,2024-03-31,2024-04-02,2024-04-29,2024-04-30,7834.52,1566.9,GBP,Dr
428923336,IN964151,Velocity Ventures,V_VE001,2024-09-11,2024-09-17,2024-10-28,,8663.44,1732.69,USD,Dr
626621806,IN959854,Sunny Solutions Ltd.,V_SU001,2024-08-13,2024-08-24,2024-09-05,2024-10-04,6558.7,1311.74,AUD,Dr
633583988,IN381389,Eco Electronics,V_EC001,2024-09-30,2024-10-05,2024-11-02,,2999.35,599.87,AUD,Dr
846301605,IN207608,Global Tech Solutions,V_GL001,2024-06-18,2024-06-23,2024-07-20,,-4683.0,-936.6,EUR,Cr
294471035,IN428839,Sunny Solutions Ltd.,V_SU001,2024-08-05,2024-08-14,2024-09-05,2024-09-16,6917.76,1383.55,CAD,Dr
101133801,IN222528,Global Tech Solutions,V_GL001,2024-08-14,2024-08-16,2024-09-21,2024-10-16,-3642.23,-728.45,EUR,Cr
287262031,IN697941,Velocity Ventures,V_VE001,2024-11-22,2024-11-26,2024-12-14,,210.67,42.13,USD,Dr
117479296,IN338829,Velocity Ventures,V_VE001,2024-11-17,2024-11-21,2024-12-20,2025-01-11,9114.28,1822.86,USD,Dr
213949259,IN834296,Eco Electronics,V_EC001,2024-08-08,2024-08-20,2024-10-05,2024-11-02,-802.22,-160.44,JPY,Cr
477711544,IN172822,QuickFix Mechanics,V_QU001,2024-07-29,2024-08-01,2024-08-23,,4171.68,834.34,CAD,Dr
741864140,IN825704,Eco Electronics,V_EC001,2024-11-17,2024-11-21,2025-01-07,,5277.67,1055.53,JPY,Dr
492639146,IN432607,Sunny Solutions Ltd._A,V_SU001,2024-01-01,2024-01-13,2024-01-27,,7467.77,1493.55,AUD,Dr
353822090,IN273508,Purple Plumbers Limited,V_PU001,2024-02-04,2024-02-18,2024-02-23,2024-03-05,7234.81,1446.96,USD,Dr
563015284,IN134229,Purple Plumbers Limited,V_PU001,2024-04-20,2024-04-25,2024-05-09,2024-06-02,6729.15,1345.83,USD,Dr
669674965,IN657346,Blue Banana Inc.,V_BL001,2024-02-18,2024-02-21,2024-04-12,2024-05-11,6152.48,1230.5,USD,Dr
491593767,IN905516,Artic Apples Co.,V_AR001,2024-09-01,2024-09-13,2024-10-22,2024-11-02,3324.73,664.95,GBP,Dr
217115686,IN916685,Eco Electronics_I,V_EC001,2024-01-22,2024-01-30,2024-03-01,2024-03-01,3707.15,741.43,JPY,Dr
593307666,IN965128,Artic Apples Co.,V_AR001,2024-07-24,2024-07-28,2024-08-29,2024-09-15,6880.36,1376.07,GBP,Dr
340232521,IN948250,Velocity Ventures,V_VE001,2024-06-26,2024-07-05,2024-07-15,2024-08-10,7610.14,1522.03,USD,Dr
339324669,IN220686,Velocity Ventures,V_VE001,2024-02-06,2024-02-20,2024-02-24,2024-03-14,2164.11,432.82,USD,Dr
491966525,IN652156,Eco Electronics,V_EC001,2024-05-31,2024-06-02,2024-06-29,,8526.05,1705.21,JPY,Dr
722559225,IN272751,Eco Electronics,V_EC001,2024-06-28,2024-07-13,2024-08-05,2024-09-03,6669.88,1333.98,JPY,Dr
499964558,IN683731,Eco Electronics,V_EC001,2024-08-12,2024-08-21,2024-09-27,2024-10-04,2501.38,500.28,JPY,Dr
239775094,IN720838,Eco Electronics,V_EC001,2024-11-08,2024-11-10,2024-12-14,,4357.95,871.59,JPY,Dr
615974972,IN518181,Sunny Solutions Ltd.,V_SU001,2024-01-08,2024-01-14,2024-02-05,2024-02-25,6480.49,1296.1,AUD,Dr
581379173,IN583105,Artic Apples Co.,V_AR001,2024-06-30,2024-07-02,2024-08-03,2024-08-18,8779.07,1755.81,AUD,Dr
757013188,IN115707,Velocity Ventures,V_VE001,2024-12-01,2024-12-01,2025-01-05,2025-01-26,4266.29,853.26,USD,Dr
943771894,IN454042,Purple Plumbers Limited,V_PU001,2023-12-13,2023-12-27,2024-01-11,,7224.87,1444.97,USD,Dr
614997681,IN163413,Global Tech Solutions,V_GL001,2024-02-29,2024-03-06,2024-04-07,2024-04-28,9861.39,1972.28,EUR,Dr
756616555,IN760325,QuickFix Mechanics,V_QU001,2024-05-15,2024-05-17,2024-06-05,2024-06-18,9961.05,1992.21,CAD,Dr
399219153,IN650625,Global Tech Solutions,V_GL001,2024-06-11,2024-06-22,2024-08-07,2024-08-10,924.24,184.85,EUR,Dr
558661710,IN141189,Eco Electronics,V_EC001,2024-04-02,2024-04-06,2024-05-21,,4084.74,816.95,JPY,Dr
887447463,IN407166,Purple Plumbers Limited,V_PU001,2024-01-02,2024-01-02,2024-02-11,2024-02-17,7923.85,1584.77,USD,Dr
727595280,IN670395,Artic Apples Co.,V_AR001,2024-02-02,2024-02-13,2024-03-21,2024-04-20,8959.63,1791.93,GBP,Dr
448755464,IN621926,Blue Banana Inc.,V_BL001,2024-05-27,2024-05-31,2024-07-08,2024-07-29,-1245.91,-249.18,USD,Cr
302201380,IN763644,QuickFix Mechanics,V_QU001,2024-05-21,2024-05-31,2024-06-06,2024-06-06,2832.85,566.57,CAD,Dr
790505771,IN118234,Velocity Ventures,V_VE001,2024-05-03,2024-05-16,2024-06-22,2024-07-08,594.51,118.9,USD,Dr
115817785,IN601277,Velocity Ventures,V_VE001,2024-06-24,2024-07-05,2024-08-10,2024-08-31,1729.48,345.9,USD,Dr
524799526,IN703048,Sunny Solutions Ltd.,V_SU001,2024-09-09,2024-09-18,2024-09-27,2024-10-22,5496.35,1099.27,AUD,Dr
484932534,IN921653,QuickFix Mechanics,V_QU001,2023-12-28,2023-12-30,2024-01-14,2024-02-08,6513.1,1302.62,CAD,Dr
295493945,IN265600,Eco Electronics,V_EC001,2024-07-13,2024-07-26,2024-09-05,2024-10-05,1934.85,386.97,JPY,Dr
963941219,IN738013,Sunny Solutions Ltd.,V_SU001,2024-09-08,2024-09-16,2024-10-04,2024-10-05,9199.52,1839.9,AUD,Dr
342242628,IN863507,Global Tech Solutions,V_GL001,2024-11-21,2024-12-05,2025-01-20,2025-02-01,3203.07,640.61,EUR,Dr
845386573,IN549326,Artic Apples Co.,V_AR001,2024-01-05,2024-01-14,2024-02-06,2024-02-11,867.31,173.46,GBP,Dr
206823760,IN919657,Artic Apples Co.,V_AR001,2024-01-13,2024-01-28,2024-03-03,2024-03-04,77948.01390955092,15589.6,GBP,Dr
440653650,IN917675,Purple Plumbers Limited,V_PU001,2024-01-18,2024-01-30,2024-02-27,2024-03-14,6927.78,1385.56,USD,Dr
776882473,IN772886,Sunny Solutions Ltd.,V_SU001,2024-02-22,2024-02-27,2024-03-31,2024-04-02,8459.24,1691.85,AUD,Dr
233417879,IN975604,Blue Banana Inc.,V_BL001,2024-06-08,2024-06-08,2024-07-24,,6425.64,1285.13,USD,Dr
308910076,IN825689,Blue Banana Inc.,V_BL001,2023-12-31,2024-01-01,2024-01-19,2024-02-12,3044.7949594145,608.96,USD,Dr
989734643,IN337627,Eco Electronics,V_EC001,2024-09-11,2024-09-26,2024-10-06,2024-11-02,-8311.34,-1662.27,JPY,Cr
738081405,IN545878,QuickFix Mechanics,V_QU001,2024-10-01,2024-10-02,2024-10-30,2024-11-28,2124.37,424.87,CAD,Dr
525268806,IN182124,Blue Banana Inc.,V_BL001,2024-11-08,2024-11-22,2024-12-12,2025-01-07,6691.78,1338.36,USD,Dr
125578273,IN712343,Eco Electronics,V_EC001,2024-02-10,2024-02-17,2024-03-10,,8265.19,1653.04,JPY,Dr
558280830,IN754698,Global Tech Solutions,V_GL001,2024-07-21,2024-07-30,2024-09-07,2024-09-25,7952.11,1590.42,EUR,Dr
706763608,IN905796,Sunny Solutions Ltd.,V_SU001,2024-11-09,2024-11-13,2024-12-11,2024-12-21,4295.7,859.14,AUD,Dr
560645332,IN346623,Eco Electronics,V_EC001,2024-10-22,2024-10-29,2024-11-27,2024-11-28,3092.36,618.47,JPY,Dr
206279067,IN795409,QuickFix Mechanics,V_QU001,2024-06-01,2024-06-09,2024-07-28,2024-08-19,489.96,97.99,CAD,Dr
448583992,IN150738,Purple Plumbers Limited,V_PU001,2024-05-31,2024-06-11,2024-07-04,2024-07-10,269.43,53.89,USD,Dr
206403730,IN902073,Velocity Ventures_Y,V_VE001,2024-06-10,2024-06-19,2024-07-25,2024-07-26,4612.95,922.59,CAD,Dr
602205039,IN651770,QuickFix Mechanics,V_QU001,2024-04-21,2024-04-28,2024-06-18,2024-07-01,9337.85,1867.57,CAD,Dr
359196768,IN847382,Eco Electronics,V_EC001,2024-06-26,2024-07-09,2024-08-13,2024-08-30,1856.92,371.38,JPY,Dr
612688638,IN607145,QuickFix Mechanics,V_QU001,2024-05-27,2024-06-11,2024-06-22,2024-06-23,9602.96,1920.59,CAD,Dr
445630917,IN522916,Velocity Ventures_X,V_VE001,2023-12-14,2023-12-26,2024-02-05,2024-02-27,-2310.79,-462.16,USD,Cr
444295850,IN907205,Blue Banana Inc.,V_BL001,2024-01-14,2024-01-17,2024-02-22,2024-03-23,584.19,116.84,USD,Dr
882092624,IN494349,Global Tech Solutions,V_GL001,2024-04-07,2024-04-07,2024-06-06,2024-06-18,8891.67,1778.33,EUR,Dr
978969173,IN576197,QuickFix Mechanics,V_QU001,2023-12-14,2023-12-26,2024-01-06,,9180.94,1836.19,CAD,Dr
571024211,IN219207,Global Tech Solutions,V_GL001,2024-11-10,2024-11-22,2024-12-31,2025-01-30,1038.31,207.66,EUR,Dr
852545571,IN660499,Global Tech Solutions,V_GL001,2024-03-22,2024-03-27,2024-04-07,2024-04-27,3076.03,615.21,EUR,Dr
776945116,IN452441,QuickFix Mechanics,V_QU001,2024-03-25,2024-04-05,2024-05-16,2024-05-30,3533.65,706.73,CAD,Dr
444276602,IN183731,QuickFix Mechanics,V_QU001,2024-11-09,2024-11-09,2024-12-10,2024-12-31,7228.51,1445.7,CAD,Dr
360937706,IN505678,Artic Apples Co.,V_AR001,2024-03-02,2024-03-04,2024-04-06,2024-04-12,750.74,150.15,GBP,Dr
292584063,IN857902,Global Tech Solutions,V_GL001,2024-08-25,2024-08-28,2024-09-10,2024-09-30,1259.43,251.89,EUR,Dr
593770270,IN888233,Artic Apples Co.,V_AR001,2024-11-19,2024-11-22,2024-12-26,,6163.89,1232.78,GBP,Dr
498928621,IN478357,Eco Electronics,V_EC001,2024-10-07,2024-10-13,2024-11-27,,6906.91,1381.38,JPY,Dr
