Internal Reference,Invoice Number,Supplier Name,Supplier Reference,Invoice Date,Posting Date,Due Date,Payment Date,Gross Amount,VAT Amount,Gross Amount_standardized,VAT Amount_standardized,Currency Code_CAD,Currency Code_EUR,Currency Code_GBP,Currency Code_JPY,Currency Code_USD,Debit/Credit_Dr
532745359,IN451987,Global Tech Solutions,V_GL001,2023-12-31,2024-01-11,2024-02-14,2024-02-27,9312.72,1862.54,0.7343745717231256,0.7343716049624487,False,True,False,False,False,True
183978731,IN440892,Global Tech Solutions,V_GL001,2024-08-01,2024-08-13,2024-09-06,2024-09-12,6702.46,1340.49,0.33999495459397217,0.3399934818874929,False,True,False,False,False,True
310389648,IN464601,Sunny Solutions Ltd.,V_SU001,2024-01-10,2024-01-21,2024-03-03,,1677.35,335.47,-0.41924012460575544,-0.41924011882659973,False,False,False,False,False,True
211057717,IN303879,Purple Plumbers Limited,V_PU001,2024-12-02,2024-12-12,2025-01-18,,7988.0,1597.6,0.5342249443284094,0.5342249907923906,False,False,False,False,True,True
294377900,IN419818,Global Tech Solutions,V_GL001,2024-04-27,2024-05-08,2024-06-11,2024-06-15,7673.28,1534.66,0.4866744500853503,0.4866775162854705,False,True,False,False,False,True
651133262,IN958579,Sunny Solutions Ltd.,V_SU001,2024-10-06,2024-10-09,2024-11-05,2024-11-05,3542.15,708.43,-0.13749075480257658,-0.13749073700103612,False,False,False,False,False,True
338841975,IN629957,Velocity Ventures,V_VE001,2024-11-30,2024-12-07,2024-12-22,2025-01-12,2844.15,568.83,-0.2429503537529299,-0.24295034045140254,False,False,False,False,True,True
181597193,IN875465,Artic Apples Co.,V_AR001,2024-08-03,2024-08-09,2024-09-28,2024-10-11,49642.50648072309,9928.5,6.827731459990228,6.827730795840085,False,False,True,False,False,True
946731177,IN136322,Blue Banana Inc.,V_BL001,2024-03-07,2024-03-08,2024-04-19,,-8328.27,-1665.65,-1.9309717470264345,-1.9309687839884726,False,False,False,False,True,False
315418196,IN405689,Blue Banana Inc.,V_BL001,2024-10-19,2024-10-19,2024-12-01,2024-12-19,8494.83,1698.97,0.6108010024029188,0.6108040738995802,False,False,False,False,True,True
758462049,IN428817,QuickFix Mechanics,V_QU001,2024-02-07,2024-02-16,2024-03-30,2024-04-11,6137.17,1227.43,0.25458627738674405,0.2545832901532635,True,False,False,False,False,True
445208412,IN391509,Global Tech Solutions,V_GL001,2023-12-12,2023-12-16,2024-01-31,2024-02-08,-6011.7,-1202.34,-1.5809652382292712,-1.5809652820215,False,True,False,False,False,False
376710363,IN760845,Velocity Ventures,V_VE001,2024-04-24,2024-04-30,2024-05-29,2024-05-30,8178.79,1635.76,0.5630510716690081,0.5630526302455854,False,False,False,False,True,True
192611846,IN359319,Blue Banana Inc.,V_BL001,2024-03-17,2024-03-20,2024-04-16,2024-05-08,9234.11,1846.82,0.7224975243399062,0.7224960679550005,False,False,False,False,True,True
518231246,IN100166,Global Tech Solutions,V_GL001,2024-07-24,2024-08-04,2024-08-18,2024-08-18,5620.93,1124.19,0.17658847887366333,0.17659153184226178,False,True,False,False,False,True
878401329,IN725214,Velocity Ventures,V_VE001,2024-03-22,2024-03-28,2024-05-13,2024-06-08,7514.02,1502.8,0.46261213528759504,0.46260915693068044,False,False,False,False,True,True
168617014,IN214427,QuickFix Mechanics,V_QU001,2024-07-12,2024-07-15,2024-08-25,2024-08-25,9533.59,1906.72,0.7677454336431323,0.7677470009541192,True,False,False,False,False,True
710550177,IN241699,QuickFix Mechanics,V_QU001,2024-08-01,2024-08-11,2024-09-12,2024-10-09,4171.71,834.34,-0.04237163572638115,-0.04237312474863171,True,False,False,False,False,True
553712379,IN979781,Sunny Solutions Ltd.,V_SU001,2024-10-29,2024-11-01,2024-12-20,2025-01-16,7052.09,1410.42,0.3928199396670553,0.39282149097978614,False,False,False,False,False,True
501675491,IN841685,Blue Banana Inc.,V_BL001,2024-03-29,2024-04-12,2024-05-14,2024-06-07,2695.22,539.04,-0.26545192692152036,-0.2654549363452881,False,False,False,False,True,True
165356776,IN834653,Artic Apples Co._B,V_AR001,2024-09-16,2024-09-20,2024-10-07,,9523.45,1904.69,0.76621339878159,0.7662134551446332,False,False,True,False,False,True
992327925,IN568668,Purple Plumbers Limited,V_PU001,2024-02-24,2024-03-03,2024-04-04,,7593.94,1518.79,0.4746871082791597,0.47468866308520313,False,False,False,False,True,True
792126927,IN518285,QuickFix Mechanics,V_QU001,2024-07-29,2024-08-04,2024-08-28,2024-09-18,643.47,128.69,-0.5754472451828203,-0.5754502678342415,True,False,False,False,False,True
768017495,IN760028,QuickFix Mechanics,V_QU001,2024-11-27,2024-12-10,2025-01-16,,4686.9,937.38,0.03546752012352211,0.035467545305277744,True,False,False,False,False,True
148395766,IN661696,Eco Electronics,V_EC001,2024-11-22,2024-12-05,2024-12-29,,6790.64,1358.13,0.3533179165358664,0.3533194661630264,False,False,False,True,False,True
747112168,IN245658,Artic Apples Corporation,V_AR001,2024-09-26,2024-09-30,2024-10-24,2024-10-29,1043.21,208.64,-0.5150512278699059,-0.5150527370616282,False,False,True,False,False,True
989554907,IN899656,Artic Apples Co.,V_AR001,2024-04-03,2024-04-16,2024-05-26,2024-05-26,2447.49,489.5,-0.3028810192538571,-0.30287949762702987,False,False,True,False,False,True
530177736,IN613179,Purple Plumbers Limited,V_PU001,2024-01-10,2024-01-20,2024-01-25,,2959.28,591.86,-0.22555556345614738,-0.22555252764723394,False,False,False,False,True,True
327842824,IN919166,QuickFix Mechanics,V_QU001,2024-05-28,2024-06-03,2024-07-26,,2563.7,512.74,-0.2853230536463778,-0.28532304215291443,True,False,False,False,False,True
428054329,IN237858,Eco Electronics,V_EC001,2024-03-04,2024-03-19,2024-05-03,,8230.61,1646.12,0.5708804648174427,0.5708790019629622,False,False,False,True,False,True
989211489,IN324107,Global Tech Solutions,V_GL001,2024-10-11,2024-10-11,2024-11-16,2024-11-26,-5285.73,-1057.15,-1.4712797009083716,-1.4712827617854063,False,True,False,False,False,False
986225478,IN717221,Blue Banana Inc.,V_BL001,2024-07-31,2024-08-10,2024-08-17,2024-08-18,4284.43,856.89,-0.025340968113653564,-0.025337923761484436,False,False,False,False,True,True
488246313,IN141271,Artic Apples Co.,V_AR001,2024-01-09,2024-01-09,2024-02-20,2024-02-22,8943.45,1788.69,0.6785822134073709,0.6785822660311481,False,False,True,False,False,True
635053552,IN470587,QuickFix Mechanics,V_QU001,2024-11-08,2024-11-10,2024-12-04,2024-12-12,9429.58,1885.92,0.7520307446935244,0.7520338222165288,True,False,False,False,False,True
492078650,IN328089,Purple Plumbers Limited,V_PU001,2024-09-20,2024-09-20,2024-10-15,2024-11-12,3914.88,782.98,-0.08117563113958921,-0.0811725891699127,False,False,False,False,True,True
118768551,IN489166,Velocity Ventures,V_VE001,2024-05-21,2024-05-27,2024-06-21,2024-07-07,6903.16,1380.63,0.37031836649846483,0.37031689508590065,False,False,False,False,True,True
577437744,IN428422,Blue Banana Inc.,V_BL001,2024-01-16,2024-01-27,2024-02-02,2024-02-04,1319.41,263.88,-0.47332065304170023,-0.4733221604527583,False,False,False,False,True,True
316452608,IN649109,Artic Apples Co.,V_AR001,2024-01-07,2024-01-12,2024-02-24,2024-02-26,7217.5,1443.5,0.4178114472062787,0.4178114887028386,False,False,True,False,False,True
682227533,IN779467,QuickFix Mechanics,V_QU001,2023-12-08,2023-12-23,2024-01-26,2024-02-25,1874.64,374.93,-0.38943192363596285,-0.3894304057023056,True,False,False,False,False,True
393446022,IN396332,Artic Apples Co.,V_AR001,2024-06-16,2024-06-25,2024-08-15,2024-09-02,-521.85,-104.37,-0.751513405424691,-0.7515134138238003,False,False,True,False,False,False
541928257,IN314882,Purple Plumbers Limited,V_PU001,2024-11-03,2024-11-09,2024-12-16,2024-12-18,6646.85,1329.37,0.33159293697559233,0.33159297479316563,False,False,False,False,True,True
133066934,IN131211,Purple Plumbers Limited,V_PU001,2024-04-28,2024-05-06,2024-05-13,,9422.13,1884.43,0.7509051372262175,0.7509082147011917,False,False,False,False,True,True
886279519,IN305952,QuickFix Mechanics,V_QU001,2024-11-26,2024-11-28,2025-01-01,2025-01-07,8663.29,1732.66,0.6362533291066101,0.636254890806764,True,False,False,False,False,True
526138245,IN801271,Eco Electronics,V_EC001,2024-08-05,2024-08-16,2024-09-22,2024-10-09,-7314.47,-1462.89,-1.7777984785223253,-1.7777955089483841,False,False,False,True,False,False
936910256,IN746969,Global Tech Solutions_X,V_GL001,2024-01-11,2024-01-13,2024-02-24,,9205.89,1841.18,0.7182338139066984,0.7182353791050001,False,True,False,False,False,True
482957418,IN327997,Artic Apples Co.,V_AR001,2024-10-07,2024-10-10,2024-10-25,2024-11-24,6238.86,1247.77,0.26995044159485493,0.26994896589954176,False,False,True,False,False,True
490727929,IN979983,Eco Electronics,V_EC001,2024-09-21,2024-09-27,2024-11-09,2024-11-27,1866.97,373.39,-0.39059077051841157,-0.3905937852819157,False,False,False,True,False,True
744848349,IN146281,Eco Electronics,V_EC001,2024-05-21,2024-06-05,2024-06-25,2024-07-14,6435.85,1287.17,0.299713316089454,0.2997133525467083,False,False,False,True,False,True
213818069,IN715811,Artic Apples Co.,V_AR001,2023-12-22,2023-12-28,2024-02-01,2024-03-02,2832.72,566.54,-0.24467729245780462,-0.24468030099510846,False,False,True,False,False,True
721109466,IN177979,Artic Apples Co.,V_AR001,2024-03-09,2024-03-14,2024-05-03,,5866.82,1173.36,0.21373956882481276,0.21373657984838287,False,False,True,False,False,True
446321778,IN427735,Eco Electronics,V_EC001,2024-07-01,2024-07-07,2024-08-19,2024-09-02,3927.54,785.51,-0.07926285388642093,-0.07926132271769619,False,False,False,True,False,True
746582300,IN678106,Global Tech Solutions,V_GL001,2024-11-09,2024-11-14,2024-12-24,2025-01-04,6827.32,1365.46,0.35885983356953244,0.35885685078545604,False,True,False,False,False,True
662707354,IN262407,Blue Banana Inc.,V_BL001,2024-07-18,2024-07-19,2024-08-29,2024-09-15,5688.92,1137.78,0.1868609690350308,0.18685797891167777,False,False,False,False,True,True
947690432,IN547681,Purple Plumbers Limited,V_PU001,2024-10-20,2024-10-21,2024-12-17,2024-12-21,1095.17,219.03,-0.507200682366381,-0.5072037021056877,False,False,False,False,True,True
248013349,IN112296,Blue Banana Inc.,V_BL001,2024-03-28,2024-04-03,2024-04-28,,6521.7,1304.34,0.3126842424073448,0.31268427941807486,False,False,False,False,True,True
310979280,IN113799,Velocity Ventures_S,V_VE001,2024-11-07,2024-11-17,2024-12-14,2025-01-04,8765.797461680157,1753.16,0.6517410021699453,0.651741437158716,False,False,False,False,True,True
807606664,IN116828,Purple Plumbers Limited,V_PU001,2024-07-26,2024-07-28,2024-09-06,2024-09-16,5755.46,1151.09,0.19691438123296276,0.1969129024211647,False,False,False,False,True,True
551293252,IN778378,Sunny Solutions Ltd._Y,V_SU001,2024-02-19,2024-03-03,2024-04-15,2024-05-01,1937.95,387.59,-0.379866526487615,-0.3798665190283684,False,False,False,False,False,True
342177039,IN143464,Eco Electronics,V_EC001,2024-03-29,2024-04-13,2024-05-06,2024-06-02,6173.08,1234.62,0.26001185646741337,0.2600149129957285,False,False,False,True,False,True
972168888,IN385216,Artic Apples Co.,V_AR001,2024-10-01,2024-10-01,2024-11-14,2024-12-09,9337.3,1867.46,0.7380883209239848,0.7380883760869172,False,False,True,False,False,True
689672085,IN796693,Velocity Ventures,V_VE001,2024-02-28,2024-03-02,2024-03-16,,4429.37,885.87,-0.0034422370651375693,-0.0034452353088223813,False,False,False,False,True,True
187771526,IN710516,Velocity Ventures,V_VE001,2024-08-15,2024-08-18,2024-09-22,2024-10-09,8536.93,1707.39,0.6171618177550819,0.6171648895231625,False,False,False,False,True,True
491331552,IN908080,QuickFix Mechanics,V_QU001,2024-01-22,2024-01-29,2024-03-01,2024-03-04,8390.86,1678.17,0.5950923569833368,0.5950908951619898,True,False,False,False,False,True
541102405,IN854639,Blue Banana Inc.,V_BL001,2024-11-06,2024-11-21,2025-01-04,2025-01-28,2942.43,588.49,-0.22810140047951916,-0.22809836477923776,False,False,False,False,True,True
153059588,IN653736,QuickFix Mechanics,V_QU001,2024-02-17,2024-02-19,2024-03-21,2024-04-07,6098.38,1219.68,0.24872556414421657,0.24872862019094014,True,False,False,False,False,True
197559763,IN262276,Purple Plumbers Limited,V_PU001,2024-07-27,2024-07-29,2024-08-23,2024-08-27,5364.58,1072.92,0.13785700582076488,0.13786005713667232,False,False,False,False,True,True
920248019,IN230777,QuickFix Mechanics,V_QU001,2024-07-23,2024-08-07,2024-09-05,2024-09-24,1559.72,311.94,-0.43701263552915093,-0.43701565227349887,True,False,False,False,False,True
145285249,IN243932,Artic Apples Co.,V_AR001,2024-10-21,2024-10-22,2024-12-14,,6396.35,1279.27,0.2937453301889684,0.29374536639156573,False,False,True,False,False,True
145897210,IN111411,Purple Plumbers Limited,V_PU001,2024-03-14,2024-03-28,2024-05-12,2024-05-23,485.25,97.05,-0.5993524281999046,-0.59935243010623,False,False,False,False,True,True
856207703,IN212391,Global Tech Solutions,V_GL001,2024-04-02,2024-04-05,2024-05-26,,6525.24,1305.05,0.31321909481462884,0.3132206427307523,False,True,False,False,False,True
677692816,IN206601,Artic Apples Co.,V_AR001,2024-07-17,2024-07-24,2024-09-15,2024-09-20,7208.23,1441.65,0.41641085912279757,0.4164139223247356,False,False,True,False,False,True
639494659,IN456296,QuickFix Mechanics,V_QU001,2024-05-19,2024-06-01,2024-07-07,,4080.88,816.18,-0.056094981532485134,-0.05609193849260495,True,False,False,False,False,True
473944663,IN351361,Purple Plumbers Limited,V_PU001,2024-09-07,2024-09-17,2024-10-14,2024-11-11,8357.95,1671.59,0.5901200426546032,0.5901200915036559,False,False,False,False,True,True
551558434,IN811035,QuickFix Mechanics,V_QU001,2024-02-23,2024-02-28,2024-03-09,2024-03-30,2887.73,577.55,-0.23636592778981186,-0.236362892442182,True,False,False,False,False,True
379995269,IN779474,Purple Plumbers Limited,V_PU001,2024-11-26,2024-11-27,2024-12-11,2024-12-11,401.64,80.33,-0.6119849168363503,-0.6119834083991391,False,False,False,False,True,True
878329700,IN440484,Eco Electronics,V_EC001,2024-12-01,2024-12-14,2025-01-24,2025-02-19,-6559.72,-1311.94,-1.6637646213478565,-1.6637616469080345,False,False,False,True,False,False
572044401,IN351854,QuickFix Mechanics,V_QU001,2024-02-13,2024-02-26,2024-03-24,2024-04-22,-2963.52,-592.7,-1.1204210543775694,-1.1204180567530087,True,False,False,False,False,False
808001020,IN869690,Purple Plumbers Limited_Y,V_PU001,2024-07-31,2024-08-07,2024-08-23,2024-09-21,9414.98,1883.0,0.7498248562341043,0.7498279336629824,False,False,False,False,True,True
273104197,IN934550,Velocity Ventures,V_VE001,2024-09-09,2024-09-23,2024-10-17,2024-11-15,2469.91,493.98,-0.29949362067439156,-0.29949512066816425,False,False,False,False,True,True
186655334,IN213137,Purple Plumbers Limited,V_PU001,2023-12-24,2024-01-05,2024-02-14,2024-02-25,-9939.52,-1987.9,-2.1744126908785217,-2.174409738228305,False,False,False,False,True,False
331719408,IN635446,QuickFix Mechanics,V_QU001,2024-02-27,2024-02-29,2024-03-25,2024-04-06,6430.4,1286.08,0.29888988512343756,0.2988899215455556,True,False,False,False,False,True
631571612,IN102709,Eco Electronics,V_EC001,2024-07-13,2024-07-17,2024-07-31,2024-08-26,5312.42,1062.48,0.129976242667111,0.12997325011645863,False,False,False,True,False,True
584694430,IN596847,Blue Banana Inc.,V_BL001,2024-11-29,2024-12-01,2024-12-24,2025-01-10,42652.390528360935,8530.48,5.771607068940687,5.77160876993979,False,False,False,False,True,True
305361668,IN194497,Artic Apples Co.,V_AR001,2024-07-21,2024-07-24,2024-09-08,,3605.7,721.14,-0.12788909647407382,-0.12788907826282578,False,False,True,False,False,True
698129148,IN919367,Artic Apples Co.,V_AR001,2024-02-13,2024-02-16,2024-03-05,,73.23,14.65,-0.6616038092307422,-0.6616007920282229,False,False,True,False,False,True
230156330,IN139821,Sunny Solutions Ltd.,V_SU001,2024-05-06,2024-05-20,2024-07-04,2024-07-04,8916.22,1783.24,0.6744680803423018,0.6744651110253852,False,False,False,False,False,True
232853615,IN156799,QuickFix Mechanics,V_QU001,2024-05-21,2024-05-21,2024-06-27,2024-07-17,861.18,172.24,-0.5425538221348527,-0.5425507998524115,True,False,False,False,False,True
247685253,IN636147,Velocity Ventures,V_VE001,2024-07-20,2024-08-01,2024-08-09,,7550.21,1510.04,0.46808001907844493,0.4680785518374187,False,False,False,False,True,True
648735421,IN196844,Velocity Ventures,V_VE001,2024-04-15,2024-04-22,2024-05-07,,107.75,21.55,-0.6563882428184696,-0.6563882471585414,False,False,False,False,True,True
159772988,IN904039,Global Tech Solutions_S,V_GL001,2024-10-09,2024-10-14,2024-11-13,,5570.34,1114.07,0.16894492427352237,0.16894646603339558,False,True,False,False,False,True
754952307,IN560870,Velocity Ventures,V_VE001,2024-06-24,2024-06-26,2024-08-08,2024-08-24,4717.76,943.55,0.040130103538433236,0.04012861803657256,False,False,False,False,True,True
323402047,IN985816,Eco Electronics_A,V_EC001,2024-01-07,2024-01-12,2024-03-06,2024-03-23,8234.74,1646.95,0.5715044592926073,0.5715060182298949,False,False,False,True,False,True
905303084,IN959333,Blue Banana Inc.,V_BL001,2024-07-29,2024-08-07,2024-09-02,2024-09-10,2078.04,415.61,-0.3587005734547281,-0.35869905420974896,False,False,False,False,True,True
954967932,IN114960,Purple Plumbers Limited,V_PU001,2024-06-16,2024-06-16,2024-08-14,2024-09-07,5714.6,1142.92,0.1907409153115997,0.1907409471189478,False,False,False,False,True,True
457041830,IN511164,Purple Plumbers Limited,V_PU001,2024-02-11,2024-02-21,2024-03-31,2024-03-31,1819.63,363.93,-0.3977432883039556,-0.39774025984237743,False,False,False,False,True,True
964562537,IN713300,Purple Plumbers Limited_N,V_PU001,2024-11-22,2024-11-24,2025-01-18,2025-02-09,468.89,93.78,-0.6018242319804602,-0.6018227231096878,False,False,False,False,True,True
642235646,IN338289,QuickFix Mechanics,V_QU001,2024-07-04,2024-07-15,2024-08-13,2024-09-10,7528.36,1505.67,0.46477874080184717,0.46477727341995384,True,False,False,False,False,True
292453913,IN827570,Sunny Solutions Ltd.,V_SU001,2024-01-27,2024-02-04,2024-03-13,,185.19,37.04,-0.6446879686885051,-0.6446864616467493,False,False,False,False,False,True
466158255,IN474159,Purple Plumbers Limited,V_PU001,2024-08-23,2024-08-27,2024-10-05,,3241.25,648.25,-0.18295320942171886,-0.18295319356008374,False,False,False,False,True,True
783941028,IN912888,Global Tech Solutions,V_GL001,2024-06-27,2024-06-28,2024-07-29,,8747.56,1749.51,0.6489855359884814,0.648984076466783,False,True,False,False,False,True
585458678,IN902678,Blue Banana Inc.,V_BL001,2024-03-13,2024-03-19,2024-04-21,2024-05-14,1751.97,350.39,-0.4079659193426102,-0.40796893484752045,False,False,False,False,True,True
839915424,IN545923,Blue Banana Inc.,V_BL001,2024-05-12,2024-05-17,2024-07-03,,539.22,107.84,-0.5911981953125829,-0.5912012186361049,False,False,False,False,True,True
446384178,IN360661,Eco Electronics,V_EC001,2024-02-19,2024-02-20,2024-03-06,2024-03-10,6055.76,1211.15,0.24228618290171794,0.24228470602595714,False,False,False,True,False,True
434712522,IN261764,QuickFix Mechanics,V_QU001,2023-12-11,2023-12-18,2023-12-26,2024-01-07,8921.07,1784.21,0.6752008583579311,0.6751978890722825,True,False,False,False,False,True
551068792,IN314872,Blue Banana Inc._M,V_BL001,2024-04-24,2024-04-25,2024-06-20,,3388.5,677.7,-0.1607054645142124,-0.16070544770325496,False,False,False,False,True,True
402653812,IN904462,Velocity Ventures,V_VE001,2024-11-26,2024-12-10,2025-01-20,,5471.67,1094.33,0.15403704658235995,0.1540340550583939,False,False,False,False,True,True
662617163,IN716769,Velocity Ventures,V_VE001,2024-02-17,2024-02-20,2024-03-08,2024-04-07,193.15,38.63,-0.6434853062133692,-0.6434853100028661,False,False,False,False,True,True
129461988,IN384827,Eco Electronics,V_EC001,2024-08-18,2024-08-30,2024-09-26,2024-10-10,-3495.28,-699.06,-1.2007637425406639,-1.2007667918746487,False,False,False,True,False,False
891869581,IN372092,Global Tech Solutions,V_GL001,2024-01-25,2024-01-28,2024-02-10,,-5989.08,-1197.82,-1.5775476219996767,-1.577550687411216,False,True,False,False,False,False
445005961,IN505675,Artic Apples Co.,V_AR001,2024-02-02,2024-02-13,2024-03-05,,8087.01,1617.4,0.5491841920247912,0.5491827282445201,False,False,True,False,False,True
280336730,IN286963,Purple Plumbers Limited,V_PU001,2024-06-16,2024-06-26,2024-07-24,2024-08-23,8662.13,1732.43,0.6360780667358615,0.6360811393111079,True,False,False,False,False,True
582124229,IN130875,Blue Banana Inc.,V_BL001,2024-07-21,2024-08-01,2024-09-08,2024-09-28,6627.25,1325.45,0.32863160726294627,0.32863164495415836,False,False,False,False,True,True
817888789,IN737926,Artic Apples Co.,V_AR001,2024-03-28,2024-04-12,2024-04-27,2024-05-18,8991.61,1798.32,0.685858623558444,0.6858571656101382,False,False,True,False,False,True
677529158,IN561459,Blue Banana Inc.,V_BL001,2024-07-17,2024-07-27,2024-08-09,2024-08-19,60284.16341951886,12056.83,8.435560790839292,8.435559146925462,False,False,False,False,True,True
188644172,IN362704,Purple Plumbers Limited_K,V_PU001,2024-08-10,2024-08-18,2024-10-04,,7917.4,1583.48,0.5235581138328579,0.5235581598416803,False,False,False,False,True,True
348082911,IN376792,Global Tech Solutions_F,V_GL001,2024-02-03,2024-02-07,2024-03-15,2024-03-21,4899.65,979.93,0.06761154544828954,0.06761157200164658,False,True,False,False,False,True
652944947,IN664097,Artic Apples Co.,V_AR001,2024-10-11,2024-10-15,2024-11-20,2024-12-01,8435.25,1687.05,0.6017991644294775,0.6017992137768841,False,False,True,False,False,True
304823292,IN834085,Artic Apples Co.,V_AR001,2024-06-24,2024-06-28,2024-08-10,2024-08-13,21562.66777391509,4312.53,2.585197751379084,2.5851951999292355,False,False,True,False,False,True
433005077,IN292337,Artic Apples Co.,V_AR001,2024-02-17,2024-03-03,2024-03-31,2024-04-11,9170.83,1834.17,0.7129366598390775,0.712939735693918,False,False,True,False,False,True
262744660,IN130287,Sunny Solutions Ltd.,V_SU001,2024-08-16,2024-08-16,2024-10-15,2024-10-23,5019.75,1003.95,0.08575724435077875,0.08575727167842175,False,False,False,False,False,True
978391593,IN952714,Global Tech Solutions,V_GL001,2024-05-30,2024-06-10,2024-06-24,2024-06-27,1118.73,223.75,-0.50364104318118,-0.5036380192383114,False,True,False,False,False,True
942753284,IN488177,Global Tech Solutions,V_GL001,2024-01-30,2024-02-14,2024-03-28,2024-04-14,3855.48,771.1,-0.09015027322791441,-0.09014723164119029,False,True,False,False,False,True
720991540,IN401387,Global Tech Solutions,V_GL001,2024-11-19,2024-11-30,2025-01-02,2025-01-21,4934.3,986.86,0.07284675333314598,0.0728467801098919,False,True,False,False,False,True
352238443,IN435329,Eco Electronics,V_EC001,2024-06-09,2024-06-23,2024-07-13,2024-08-09,2852.4,570.48,-0.24170387568510693,-0.2417038623303918,False,False,False,True,False,True
306955795,IN643206,Sunny Solutions Ltd.,V_SU001,2024-11-24,2024-12-09,2025-01-05,2025-02-02,7607.85,1521.57,0.47678874584563463,0.47678878985878487,False,False,False,False,False,True
849363737,IN936360,Artic Apples Co.,V_AR001,2024-05-23,2024-06-01,2024-06-07,2024-06-30,4605.31,921.06,0.023140229753379926,0.023138743526552912,False,False,True,False,False,True
960967588,IN802486,Purple Plumbers Limited,V_PU001,2024-03-10,2024-03-11,2024-04-15,2024-04-27,6323.34,1264.67,0.282714377009362,0.282715923623834,False,False,False,False,True,True
309585017,IN523772,Velocity Ventures,V_VE001,2024-05-08,2024-05-23,2024-06-01,,6786.83,1357.37,0.3527422703009081,0.35274533078607584,False,False,False,False,True,True
466289741,IN464636,Purple Plumbers Limited,V_PU001,2024-11-10,2024-11-15,2024-12-22,2025-01-09,3194.13,638.83,-0.19007248779212094,-0.19006945046912707,False,False,False,False,True,True
478807170,IN800048,Purple Plumbers Limited,V_PU001,2024-02-07,2024-02-09,2024-03-03,2024-03-17,4251.87,850.37,-0.03026040155466151,-0.03026340094269065,False,False,False,False,True,True
553197093,IN658962,Artic Appes Co.,V_AR001,2024-02-07,2024-02-15,2024-04-02,2024-04-26,8156.82,1631.36,0.5597316628023329,0.5597286885895566,False,False,True,False,False,True
928783146,IN389210,QuickFix Mechanics,V_QU001,2024-11-08,2024-11-20,2024-12-07,2024-12-11,8857.9,1771.58,0.6656566135646734,0.665656665636909,True,False,False,False,False,True
574592789,IN598680,Artic Apples Co.,V_AR001,2024-04-10,2024-04-19,2024-05-30,2024-06-07,5566.58,1113.32,0.16837683245109636,0.16837988506929977,False,False,True,False,False,True
796859956,IN345037,Sunny Solutions Ltd._I,V_SU001,2024-02-07,2024-02-22,2024-03-16,2024-04-01,5746.0,1149.2,0.1954850863818591,0.19548511839164334,False,False,False,False,False,True
271146514,IN329388,Global Tech Solutions,V_GL001,2024-03-08,2024-03-20,2024-04-15,2024-04-19,-7006.57,-1401.31,-1.7312784061486666,-1.731275434589691,False,True,False,False,False,False
324730433,IN943496,Velocity Ventures,V_VE001,2024-08-19,2024-09-03,2024-10-17,2024-10-20,7463.23,1492.65,0.45493836303732493,0.45494142788325065,False,False,False,False,True,True
699455881,IN265813,Artic Apples Co.,V_AR001,2024-06-05,2024-06-10,2024-06-23,,7251.19,1450.24,0.4229016103705156,0.42290316296684627,False,False,True,False,False,True
382567943,IN510502,Velocity Ventures,V_VE001,2024-11-17,2024-11-23,2024-12-21,2025-01-10,2080.9,416.18,-0.35826846105788285,-0.3582684526770361,False,False,False,False,True,True
467183159,IN963201,Eco Electronics,V_EC001,2024-09-19,2024-09-24,2024-10-27,2024-11-22,1973.94,394.79,-0.374428860346894,-0.3744273417730486,False,False,False,True,False,True
738275074,IN749129,Sunny Solutions Ltd.,V_SU001,2024-01-04,2024-01-07,2024-02-18,,8076.06,1615.21,0.5475297756802262,0.5475283118293603,False,False,False,False,False,True
371149663,IN800264,Eco Electronics,V_EC001,2024-05-03,2024-05-03,2024-07-02,2024-07-14,6281.21,1256.24,0.27634902900967945,0.2763475535873971,False,False,False,True,False,True
294035120,IN366866,Velocity Ventures,V_VE001,2024-11-27,2024-12-07,2025-01-04,2025-01-18,6934.35,1386.87,0.3750308090360889,0.3750308487071776,False,False,False,False,True,True
245911745,IN214640,Sunny Solutions Ltd.,V_SU001,2024-02-13,2024-02-13,2024-03-22,2024-03-24,804.87,160.97,-0.5510616015286842,-0.5510646231395578,False,False,False,False,False,True
601185618,IN224433,Blue Banana Inc.,V_BL001,2024-07-28,2024-08-05,2024-08-19,2024-09-18,1328.17,265.63,-0.4719971199660482,-0.4720001382032014,False,False,False,False,True,True
210654704,IN322758,Eco Electronics,V_EC001,2024-08-12,2024-08-25,2024-09-26,2024-10-20,7211.57,1442.31,0.4169154938799526,0.41691251357313985,False,False,False,True,False,True
451212055,IN251186,Sunny Solutions Ltd.,V_SU001,2024-08-08,2024-08-19,2024-09-26,2024-10-21,2848.9,569.78,-0.24223268456236516,-0.24223267123021458,False,False,False,False,False,True
837829788,IN911249,Sunny Solutions Ltd.,V_SU001,2024-03-23,2024-04-03,2024-04-26,2024-05-03,1316.76,263.35,-0.47372103690591,-0.4737225443340527,False,False,False,False,False,True
653202084,IN324831,Purple Plumbers Limited,V_PU001,2023-12-24,2024-01-06,2024-01-22,2024-02-06,9951.94,1990.39,0.830953203300554,0.8309547733086476,False,False,False,False,True,True
477891674,IN130635,Blue Banana Inc.,V_BL001,2024-05-02,2024-05-16,2024-06-10,2024-06-12,9007.8,1801.56,0.6883047423363896,0.6883047953750321,False,False,False,False,True,True
