Internal Reference,Invoice Number,Supplier Name,Supplier Reference,Invoice Date,Posting Date,Due Date,Payment Date,Gross Amount,VAT Amount,Currency Code,Debit/Credit
250732811,IN168865,Artic Apples Co.,V_AR001,2024-01-12,2024-01-15,2024-02-06,2024-02-10,-9456.94,-1891.39,GBP,Cr
759384470,IN144950,Artic Apples Co.,V_AR001,2024-03-27,2024-04-11,2024-05-07,,-1160.84,-232.17,USD,Cr
798116833,IN321688,Blue Banana Inc.,V_BL001,2024-08-03,2024-08-13,2024-09-30,2024-10-01,6266.36,1253.27,USD,Dr
968517715,IN783767,Global Tech Solutions,V_GL001,2024-07-09,2024-07-17,2024-09-03,,2284.85,456.97,GBP,Dr
674313596,IN282810,Purple Plumbers Limited,V_PU001,2024-10-05,2024-10-16,2024-12-01,2024-12-18,4101.4,820.28,USD,Dr
151521053,IN766630,Purple Plumbers Limited,V_PU001,2024-09-18,2024-10-02,2024-11-09,2024-11-24,9630.07,1926.01,USD,Dr
358685471,IN861435,Purple Plumbers Limited,V_PU001,2024-06-05,2024-06-17,2024-07-28,2024-08-19,4352.4,870.48,USD,Dr
346484078,IN256216,Artic Apples Co.,V_AR001,2024-10-02,2024-10-02,2024-11-24,2024-12-09,1686.91,337.38,GBP,Dr
377224150,IN484518,Blue Banana Inc.,V_BL001,2024-01-30,2024-02-03,2024-03-03,2024-03-21,9810.75,1962.15,USD,Dr
436488453,IN655533,Global Tech Solutions,V_GL001,2024-03-12,2024-03-26,2024-04-15,,3243.43,648.69,EUR,Dr
534499280,IN235869,Global Tech Solutions,V_GL001,2024-04-08,2024-04-08,2024-06-01,2024-06-24,3550.46,710.09,GBP,Dr
198151606,IN874654,Artic Apples Co.,V_AR001,2024-09-12,2024-09-26,2024-10-31,,6032.35,1206.47,GBP,Dr
154476564,IN547554,Artic Apples Co.,V_AR001,2024-02-15,2024-02-20,2024-04-10,2024-05-08,5144.65,1028.93,GBP,Dr
474115952,IN777480,Artic Appes Co.,V_AR001,2024-05-25,2024-06-06,2024-07-17,2024-07-27,7643.68,1528.74,USD,Dr
516322564,IN555616,Global Tech Solutions,V_GL001,2024-05-03,2024-05-05,2024-05-22,2024-06-04,2811.27,562.25,EUR,Dr
604003240,IN776291,Global Tech Solutions,V_GL001,2024-04-07,2024-04-17,2024-05-23,2024-06-18,7566.06,1513.21,EUR,Dr
929320621,IN789300,Purple Plumbers Limited,V_PU001,2024-06-22,2024-07-03,2024-08-01,2024-08-11,-4054.73,-810.95,USD,Cr
102533387,IN530140,Artic Apples Co.,V_AR001,2024-03-01,2024-03-14,2024-03-25,,8666.85,1733.37,GBP,Dr
614857765,IN390111,Artic Apples Co.,V_AR001,2024-01-17,2024-01-17,2024-02-27,2024-03-27,-298.95,-59.79,GBP,Cr
121700080,IN697644,Artic Apples Co.,V_AR001,2024-01-03,2024-01-04,2024-02-27,,270.34,54.07,GBP,Dr
603254380,IN332419,Purple Plumbers Limited,V_PU001,2024-07-23,2024-08-01,2024-09-21,2024-09-29,354.24,70.85,USD,Dr
946543072,IN323001,Artic Apples Co.,V_AR001,2024-03-01,2024-03-15,2024-04-20,2024-04-29,4908.86,981.77,GBP,Dr
239780596,IN116268,Purple Plumbers Limited,V_PU001,2024-05-30,2024-06-03,2024-07-02,,386.26,77.25,USD,Dr
292187806,IN149884,Purple Plumbers Limited,V_PU001,2023-12-15,2023-12-24,2024-02-08,2024-02-11,574.24,114.85,EUR,Dr
893826541,IN308828,Purple Plumbers Limited,V_PU001,2024-03-23,2024-03-30,2024-04-11,2024-04-27,9559.05,1911.81,USD,Dr
680923376,IN421503,Blue Banana Inc.,V_BL001,2024-05-05,2024-05-11,2024-06-21,2024-07-13,4987.03,997.41,EUR,Dr
131616411,IN124402,Global Tech Solutions,V_GL001,2024-08-27,2024-08-30,2024-10-13,2024-10-24,1473.59,294.72,GBP,Dr
922614131,IN889176,Global Tech Solutions,V_GL001,2024-09-14,2024-09-28,2024-10-16,2024-11-12,2284.27,456.85,GBP,Dr
702848156,IN982674,Artic Apples Co.,V_AR001,2024-02-24,2024-03-09,2024-03-24,2024-04-17,7821.28,1564.26,EUR,Dr
380385091,IN654968,Blue Banana Inc.,V_BL001,2024-04-15,2024-04-24,2024-06-09,2024-06-16,101.33,20.27,USD,Dr
336962426,IN989430,Global Tech Solutions,V_GL001,2024-03-26,2024-04-07,2024-04-11,2024-05-10,3094.55,618.91,GBP,Dr
907935398,IN621902,Purple Plumbers Limited,V_PU001,2024-09-27,2024-10-04,2024-10-18,2024-11-08,2776.3,555.26,EUR,Dr
817111686,IN268475,Artic Apples Co.,V_AR001,2024-02-01,2024-02-15,2024-03-30,2024-04-14,2504.51,500.9,GBP,Dr
490025973,IN112646,Global Tech Solutions,V_GL001,2024-09-01,2024-09-15,2024-10-05,2024-10-10,3939.07,787.81,GBP,Dr
781188429,IN923512,Purple Plumbers Limited,V_PU001,2024-08-11,2024-08-17,2024-09-25,2024-10-13,7528.4,1505.68,EUR,Dr
879441257,IN706779,Global Tech Solutions,V_GL001,2024-07-26,2024-08-05,2024-09-10,2024-10-01,9782.86,1956.57,USD,Dr
625515178,IN855992,Artic Apples Co.,V_AR001,2024-02-11,2024-02-19,2024-03-27,2024-04-14,-6871.33,-1374.27,GBP,Cr
503165685,IN223751,Blue Banana Inc.,V_BL001,2024-04-16,2024-04-27,2024-05-17,2024-06-08,5305.28,1061.06,GBP,Dr
731869815,IN605692,Artic Apples Co.,V_AR001,2024-05-26,2024-06-01,2024-07-06,2024-07-15,7828.05,1565.61,GBP,Dr
839517150,IN846192,Purple Plumbers Limited,V_PU001,2024-06-10,2024-06-24,2024-08-09,2024-08-15,5619.96,1123.99,EUR,Dr
512715692,IN265560,Global Tech Solutions,V_GL001,2024-04-15,2024-04-24,2024-05-16,2024-06-13,3465.9,693.18,GBP,Dr
358848504,IN860080,Purple Plumbers Limited,V_PU001,2024-04-27,2024-05-02,2024-06-10,2024-06-15,7308.7,1461.74,GBP,Dr
856463287,IN635399,Blue Banana Inc.,V_BL001,2024-07-18,2024-07-20,2024-08-14,2024-08-28,9270.85,1854.17,USD,Dr
433555150,IN112958,Blue Banana Inc.,V_BL001,2024-02-04,2024-02-17,2024-02-26,2024-03-11,6684.36,1336.87,USD,Dr
825719554,IN419563,Blue Banana Inc.,V_BL001,2024-04-21,2024-05-04,2024-05-26,2024-06-18,8478.67,1695.73,GBP,Dr
940998113,IN318731,Global Tech Solutions,V_GL001,2023-12-08,2023-12-14,2023-12-31,2024-01-29,3050.08,610.02,GBP,Dr
944508825,IN985896,Global Tech Solutions,V_GL001,2024-10-27,2024-11-08,2024-12-20,2024-12-30,2655.6,531.12,GBP,Dr
773505779,IN207748,Artic Apples Co.,V_AR001,2024-09-08,2024-09-12,2024-10-31,2024-11-28,6352.66,1270.53,EUR,Dr
694990122,IN918914,Global Tech Solutions,V_GL001,2024-08-28,2024-09-09,2024-10-23,2024-11-04,5375.74,1075.15,USD,Dr
908142021,IN525491,Blue Banana Inc.,V_BL001,2023-12-09,2023-12-24,2024-02-01,2024-02-11,-9619.55,-1923.91,EUR,Cr
497014567,IN797303,Purple Plumbers Limited,V_PU001,2024-11-25,2024-11-25,2024-12-31,2025-01-17,6810.98,1362.2,USD,Dr
953146653,IN169609,Artic Apples Co.,V_AR001,2024-06-06,2024-06-08,2024-06-29,2024-07-22,-5775.23,-1155.05,GBP,Cr
395447223,IN700371,Purple Plumbers Limited,V_PU001,2023-12-26,2024-01-08,2024-01-18,,1556.17,311.23,GBP,Dr
150201796,IN284019,Blue Banana Inc.,V_BL001,2024-11-22,2024-11-29,2025-01-16,2025-01-31,3563.07,712.61,USD,Dr
436785605,IN599491,Artic Apples Co.,V_AR001,2024-01-20,2024-01-30,2024-03-20,2024-04-08,2106.46,421.29,GBP,Dr
681457694,IN122141,Global Tech Solutions,V_GL001,2024-10-18,2024-11-01,2024-11-09,,9409.94,1881.99,EUR,Dr
956093647,IN626980,Blue Banana Inc.,V_BL001,2024-08-23,2024-08-28,2024-10-16,2024-10-16,-1975.16,-395.03,USD,Cr
530550337,IN405492,Blue Banana Inc.,V_BL001,2024-09-06,2024-09-06,2024-09-27,2024-10-02,2099.9,419.98,GBP,Dr
572400681,IN843981,Purple Plumbers Limited,V_PU001,2024-08-24,2024-09-07,2024-09-13,,8243.44,1648.69,USD,Dr
332607956,IN392106,Global Tech Solutions,V_GL001,2024-11-06,2024-11-09,2024-12-23,2025-01-22,7966.6,1593.32,EUR,Dr
760993614,IN759884,Artic Apples Co.,V_AR001,2024-06-20,2024-06-22,2024-07-25,2024-08-22,9535.5,1907.1,GBP,Dr
398126702,IN114650,Global Tech Solutions,V_GL001,2024-08-20,2024-08-23,2024-09-30,,343.2,68.64,GBP,Dr
265811512,IN288472,Artic Apples Co.,V_AR001,2024-10-05,2024-10-08,2024-11-17,2024-11-19,1032.03,206.41,EUR,Dr
837812139,IN327639,Artic Apples Co.,V_AR001,2024-10-14,2024-10-15,2024-12-04,,3156.61,631.32,GBP,Dr
901983383,IN854653,Artic Apples Co.,V_AR001,2024-08-30,2024-09-05,2024-10-15,2024-10-15,5340.17,1068.03,GBP,Dr
242258775,IN794849,Purple Plumbers Limited,V_PU001,2024-05-23,2024-06-02,2024-07-18,2024-08-06,1193.42,238.68,GBP,Dr
941157268,IN976033,Purple Plumbers Limited,V_PU001,2024-08-14,2024-08-23,2024-09-17,2024-09-18,4124.92,824.98,EUR,Dr
630969043,IN983997,Blue Banana Inc.,V_BL001,2024-04-13,2024-04-26,2024-04-12,2024-06-19,8193.97,1638.79,EUR,Dr
745661382,IN648899,Purple Plumbers Limited,V_PU001,2024-06-20,2024-06-23,2024-08-08,2024-08-14,600.92,120.18,USD,Dr
392432809,IN928206,Artic Apples Co.,V_AR001,2024-10-26,2024-10-27,2024-11-29,2024-12-20,3265.9,653.18,EUR,Dr
560246070,IN761519,Artic Apples Co.,V_AR001,2024-04-28,2024-05-04,2024-06-05,2024-06-24,2940.06,588.01,GBP,Dr
611592998,IN918159,Global Tech Solutions,V_GL001,2024-02-26,2024-03-01,2024-04-07,,2391.87,478.37,USD,Dr
285117282,IN112876,Purple Plumbers Limited,V_PU001,2024-09-19,2024-10-02,2024-10-21,2024-11-04,6828.86,1365.77,GBP,Dr
814572220,IN804816,Purple Plumbers Limited,V_PU001,2024-01-29,2024-02-12,2024-02-23,,1343.06,268.61,USD,Dr
985784424,IN389045,Artic Apples Co.,V_AR001,2024-11-12,2024-11-12,2024-12-15,2025-01-09,7549.54,1509.91,USD,Dr
635874894,IN890132,Global Tech Solutions,V_GL001,2024-10-19,2024-10-28,2024-11-15,,1922.95,384.59,JPY,Dr
116625561,IN171887,Artic Apples Co.,V_AR001,2024-12-03,2024-12-09,2024-12-28,2024-12-31,3147.43,629.49,GBP,Dr
614369200,IN210170,Blue Banana Inc.,V_BL001,2024-01-04,2024-01-05,2024-02-15,2024-03-11,8566.33,1713.27,EUR,Dr
451944667,IN375560,Artic Apples Co.,V_AR001,2024-05-17,2024-05-27,2024-06-06,2024-07-04,-364.86,-72.97,EUR,Cr
899417191,IN415589,Blue Banana Inc.,V_BL001,2024-07-27,2024-08-03,2024-09-23,2024-10-23,2035.98,407.2,GBP,Dr
434716158,IN280501,Blue Banana Inc.,V_BL001,2024-01-19,2024-02-03,2024-03-10,2024-03-28,585.23,117.05,GBP,Dr
253138616,IN986026,Blue Banana Inc.,V_BL001,2024-07-22,2024-08-03,2024-09-13,2024-09-24,1898.47,379.69,GBP,Dr
295524369,IN444938,Purple Plumbers Limited,V_PU001,2024-08-11,2024-08-22,2024-09-07,,6948.16,1389.63,USD,Dr
518359828,IN710844,Global Tech Solutions,V_GL001,2023-12-16,2023-12-28,2024-01-09,,6798.7,1359.74,EUR,Dr
953995950,IN875894,Artic Apples Co.,V_AR001,2024-05-17,2024-05-25,2024-07-09,2024-07-14,2188.25,437.65,GBP,Dr
879436500,IN776574,Artic Apples Co.,V_AR001,2024-08-03,2024-08-16,2024-09-05,2024-09-05,-9276.92,-1855.38,GBP,Cr
344188317,IN809555,Artic Apples Co.,V_AR001,2024-08-20,2024-08-20,2024-09-24,2024-10-18,2410.33,482.07,USD,Dr
581153540,IN177760,Blue Banana Inc.,V_BL001,2024-05-05,2024-05-12,2024-06-17,2024-07-09,6565.1,1313.02,EUR,Dr
733343367,IN147703,Artic Apples Co.,V_AR001,2024-01-17,2024-01-25,2024-02-06,2024-02-15,9585.88,1917.18,USD,Dr
654588360,IN205608,Global Tech Solutions,V_GL001,2024-09-06,2024-09-10,2024-11-02,2024-11-06,9128.57,1825.71,USD,Dr
278023084,IN910408,Blue Banana Inc.,V_BL001,2024-08-31,2024-09-04,2024-09-18,2024-10-14,4323.23,864.65,GBP,Dr
853402419,IN794105,Artic Apples Co.,V_AR001,2024-03-13,2024-03-19,2024-05-05,2024-05-07,9537.65,1907.53,EUR,Dr
718845953,IN347332,Global Tech Solutions,V_GL001,2024-11-18,2024-11-21,2025-01-06,2025-01-20,9165.64,1833.13,GBP,Dr
141746459,IN587871,Purple Plumbers Limited,V_PU001,2024-02-27,2024-03-03,2024-03-20,,4726.19,945.24,GBP,Dr
948760539,IN153335,Artic Apples Co.,V_AR001,2024-06-09,2024-06-16,2024-07-12,2024-08-10,1185.53,237.11,GBP,Dr
383190827,IN636806,Artic Apples Co.,V_AR001,2024-10-06,2024-10-12,2024-11-22,,9168.2,1833.64,EUR,Dr
412565934,IN312841,Global Tech Solutions,V_GL001,2024-09-17,2024-09-27,2024-10-30,2024-11-14,6321.65,1264.33,GBP,Dr
797610126,IN357573,Purple Plumbers Limited,V_PU001,2024-09-24,2024-09-30,2024-11-07,2024-11-16,8405.03,1681.01,GBP,Dr
186693602,IN539952,Purple Plumbers Limited,V_PU001,2024-04-27,2024-04-30,2024-05-19,2024-06-10,5163.3,1032.66,GBP,Dr
652169394,IN416195,Blue Banana Inc.,V_BL001,2024-05-06,2024-05-09,2024-06-24,2024-07-04,4912.6,982.52,EUR,Dr
205748273,IN337692,Global Tech Solutions,V_GL001,2023-12-20,2024-01-02,2024-01-06,,6254.62,1250.92,GBP,Dr
337674401,IN309381,Blue Banana Inc.,V_BL001,2024-02-24,2024-03-04,2024-04-24,,3708.39,741.68,GBP,Dr
532411941,IN580413,Purple Plumbers Limited,V_PU001,2024-05-16,2024-05-22,2024-07-14,2024-07-28,7187.29,1437.46,EUR,Dr
670607292,IN764081,Purple Plumbers Limited,V_PU001,2024-08-25,2024-08-26,2024-09-29,2024-10-23,1535.36,307.07,JPY,Dr
314484921,IN581119,Global Tech Solutions,V_GL001,2023-12-16,2023-12-27,2024-01-16,,-7876.45,-1575.29,GBP,Cr
964621853,IN161853,Blue Banana Inc.,V_BL001,2024-05-03,2024-05-18,2024-06-18,2024-06-23,549.95,109.99,EUR,Dr
439755424,IN567090,Purple Plumbers Limited,V_PU001,2023-12-08,2023-12-11,2024-01-10,,5011.76,1002.35,EUR,Dr
174005283,IN795588,Blue Banana Inc.,V_BL001,2024-09-06,2024-09-15,2024-09-22,2024-10-13,5386.82,1077.36,GBP,Dr
520177881,IN943956,Purple Plumbers Limited,V_PU001,2024-11-12,2024-11-18,2024-12-18,2024-12-28,3598.61,719.72,EUR,Dr
907898885,IN168447,Purple Plumbers Limited,V_PU001,2024-08-31,2024-09-08,2024-10-02,,2228.22,445.64,USD,Dr
440902305,IN421189,Purple Plumbers Limited,V_PU001,2024-02-27,2024-02-27,2024-03-26,2024-04-16,6182.3,1236.46,EUR,Dr
768623221,IN825881,Global Tech Solutions,V_GL001,2024-10-23,2024-10-28,2024-11-16,2024-11-25,9057.85,1811.57,GBP,Dr
352004624,IN657628,Purple Plumbers Limited,V_PU001,2024-10-11,2024-10-12,2024-11-07,,5899.27,1179.85,GBP,Dr
342448234,IN108388,Artic Apples Co.,V_AR001,2024-03-07,2024-03-11,2024-03-23,2024-03-27,8365.09,1673.02,EUR,Dr
270294753,IN340824,Blue Banana Inc.,V_BL001,2024-09-20,2024-09-22,2024-11-10,2024-12-04,635.56,127.11,EUR,Dr
969192027,IN718587,Purple Plumbers Limited,V_PU001,2024-10-17,2024-10-22,2024-11-21,2024-12-02,7774.15,1554.83,USD,Dr
114288072,IN117863,Blue Banana Inc.,V_BL001,2024-05-05,2024-05-20,2024-06-17,,3642.99,728.6,GBP,Dr
496746245,IN114317,Purple Plumbers Limited,V_PU001,2024-01-01,2024-01-14,2024-02-28,2024-03-12,3424.17,684.83,EUR,Dr
415778257,IN104713,Purple Plumbers Limited,V_PU001,2024-01-26,2024-01-28,2024-02-24,2024-03-09,4672.78,934.56,EUR,Dr
216296494,IN371962,Blue Banana Inc.,V_BL001,2024-06-13,2024-06-28,2024-07-09,2024-08-06,8997.14,1799.43,GBP,Dr
206342778,IN243666,Global Tech Solutions,V_GL001,2024-08-01,2024-08-08,2024-09-25,,8836.76,1767.35,EUR,Dr
251970570,IN180981,Purple Plumbers Limited,V_PU001,2024-03-26,2024-04-10,2024-05-02,2024-05-19,5576.41,1115.28,GBP,Dr
572449750,IN713379,Artic Apples Co.,V_AR001,2024-02-08,2024-02-16,2024-04-04,2024-05-01,9682.78,1936.56,USD,Dr
214514256,IN744025,Blue Banana Inc.,V_BL001,2024-03-06,2024-03-12,2024-04-13,2024-04-20,8594.75,1718.95,USD,Dr
859457946,IN562249,Blue Banana Inc.,V_BL001,2023-12-28,2024-01-01,2024-02-16,,1506.47,301.29,USD,Dr
298332323,IN502792,Blue Banana Inc.,V_BL001,2024-08-21,2024-08-29,2024-09-11,2024-09-19,6798.6,1359.72,EUR,Dr
686987150,IN136827,Purple Plumbers Limited,V_PU001,2024-02-02,2024-02-05,2024-03-13,,1761.26,352.25,USD,Dr
797915810,IN345846,Artic Apples Co.,V_AR001,2024-01-15,2024-01-17,2024-01-31,,1130.99,226.2,EUR,Dr
611056998,IN619411,Artic Apples Co.,V_AR001,2024-07-14,2024-07-25,2024-08-12,,3491.99,698.4,EUR,Dr
208188698,IN909547,Global Tech Solutions,V_GL001,2024-11-25,2024-12-02,2024-12-11,2024-12-22,2839.46,567.89,GBP,Dr
303323779,IN475071,Blue Banana Inc.,V_BL001,2024-05-29,2024-06-03,2024-07-06,2024-07-22,583.94,116.79,GBP,Dr
557554273,IN175069,Artic Apples Co.,V_AR001,2024-08-24,2024-09-08,2024-10-20,2024-11-10,-2719.78,-543.96,USD,Cr
481589078,IN147646,Purple Plumbers Limited,V_PU001,2024-07-24,2024-08-01,2024-09-16,2024-10-08,632.64,126.53,GBP,Dr
857349526,IN138127,Artic Apples Co.,V_AR001,2024-01-08,2024-01-14,2024-01-29,2024-02-20,2047.76,409.55,EUR,Dr
806496190,IN538091,Blue Banana Inc.,V_BL001,2024-10-15,2024-10-28,2024-10-08,2024-12-31,366.01,73.2,GBP,Dr
720013933,IN991342,Purple Plumbers Limited,V_PU001,2024-01-21,2024-02-03,2024-03-16,2024-03-28,6004.34,1200.87,USD,Dr
575595309,IN331708,Blue Banana Inc.,V_BL001,2024-10-09,2024-10-20,2024-11-26,2024-12-06,2822.78,564.56,EUR,Dr
802898659,IN149218,Global Tech Solutions,V_GL001,2024-10-03,2024-10-06,2024-11-03,2024-12-03,7841.23,1568.25,GBP,Dr
597601169,IN263584,Blue Banana Inc.,V_BL001,2024-05-05,2024-05-08,2024-06-06,2024-06-22,7717.94,1543.59,USD,Dr
869799895,IN168058,Purple Plumbers Limited,V_PU001,2024-11-05,2024-11-07,2024-12-22,2025-01-04,-12552.663182232265,-2510.53,USD,Cr
748807467,IN442986,Global Tech Solutions,V_GL001,2024-02-13,2024-02-25,2024-03-31,,1466.91,293.38,USD,Dr
456681497,IN779125,Purple Plumbers Limited,V_PU001,2023-12-15,2023-12-19,2024-01-17,2024-02-10,9418.25,1883.65,USD,Dr
110338542,IN587461,Global Tech Solutions,V_GL001,2023-12-07,2023-12-10,2024-01-08,2024-02-04,2863.41,572.68,GBP,Dr
154061201,IN271523,Blue Banana Inc.,V_BL001,2024-09-08,2024-09-17,2024-11-04,2024-11-27,2123.04,424.61,USD,Dr
348606383,IN629198,Global Tech Solutions,V_GL001,2024-03-28,2024-04-05,2024-04-14,2024-05-07,6243.48,1248.7,EUR,Dr
588773419,IN810009,Purple Plumbers Limited,V_PU001,2024-02-23,2024-03-09,2024-03-20,,6536.6,1307.32,EUR,Dr
740739637,IN182427,Purple Plumbers Limited,V_PU001,2024-11-07,2024-11-18,2024-12-27,2025-01-16,2204.33,440.87,GBP,Dr
131866748,IN383223,Purple Plumbers Limited,V_PU001,2024-09-05,2024-09-16,2024-09-26,,9533.35,1906.67,USD,Dr
728507929,IN467467,Purple Plumbers Limited,V_PU001,2024-01-21,2024-01-25,2024-03-09,,5324.17,1064.83,EUR,Dr
899920964,IN990099,Global Tech Solutions,V_GL001,2024-09-24,2024-09-29,2024-11-03,2024-11-26,7309.34,1461.87,GBP,Dr
142816220,IN455186,Purple Plumbers Limited,V_PU001,2024-08-02,2024-08-02,2024-09-23,2024-10-19,5921.25,1184.25,EUR,Dr
710311485,IN547774,Global Tech Solutions,V_GL001,2024-06-01,2024-06-08,2024-07-24,2024-08-01,905.2,181.04,USD,Dr
576010108,IN217713,Global Tech Solutions,V_GL001,2024-01-29,2024-01-30,2024-03-11,2024-03-15,4713.95,942.79,GBP,Dr
444958939,IN574924,Global Tech Solutions,V_GL001,2024-11-08,2024-11-19,2024-12-29,2025-01-13,8134.34,1626.87,GBP,Dr
794405630,IN677589,Blue Banana Inc.,V_BL001,2024-02-27,2024-03-11,2024-03-30,2024-04-05,6255.53,1251.11,EUR,Dr
112139581,IN128501,Global Tech Solutions,V_GL001,2024-01-26,2024-02-03,2024-02-17,2024-02-23,2886.66,577.33,EUR,Dr
662922390,IN493668,Global Tech Solutions,V_GL001,2024-04-03,2024-04-15,2024-05-22,2024-06-03,-1259.04,-251.81,USD,Cr
679287242,IN576945,Purple Plumbers Limited,V_PU001,2024-01-08,2024-01-17,2024-02-26,2024-02-26,4196.21,839.24,EUR,Dr
232592565,IN260236,Artic Apples Co.,V_AR001,2024-01-07,2024-01-07,2024-02-17,2024-02-26,535.32,107.06,GBP,Dr
648931187,IN935418,Blue Banana Inc.,V_BL001,2024-02-25,2024-02-28,2024-04-04,2024-04-28,4768.85,953.77,USD,Dr
862587156,IN940113,Purple Plumbers Limited,V_PU001,2024-12-01,2024-12-06,2025-01-30,2025-02-22,4884.91,976.98,USD,Dr
318747279,IN517882,Global Tech Solutions,V_GL001,2024-06-17,2024-06-22,2024-07-15,2024-07-18,4902.66,980.53,GBP,Dr
524732090,IN167368,Purple Plumbers Limited,V_PU001,2024-09-19,2024-09-19,2024-10-11,2024-10-15,5438.38,1087.68,GBP,Dr
190799771,IN558567,Purple Plumbers Limited,V_PU001,2024-11-10,2024-11-22,2024-12-23,2025-01-07,-9023.59,-1804.72,GBP,Cr
394656712,IN928141,Purple Plumbers Limited,V_PU001,2023-12-15,2023-12-18,2024-01-29,,4268.77,853.75,EUR,Dr
437974212,IN647330,Purple Plumbers Limited,V_PU001,2024-04-21,2024-04-27,2024-05-29,2024-06-11,5799.9,1159.98,USD,Dr
735471800,IN581975,Global Tech Solutions,V_GL001,2024-07-04,2024-07-06,2024-07-28,2024-08-07,9433.27,1886.65,USD,Dr
329998015,IN455640,Artic Apples Co.,V_AR001,2024-04-22,2024-04-28,2024-06-06,2024-06-11,4701.39,940.28,GBP,Dr
977800337,IN462558,Global Tech Solutions,V_GL001,2024-02-20,2024-02-27,2024-03-26,2024-04-21,7229.16,1445.83,GBP,Dr
271526195,IN210302,Artic Apples Co.,V_AR001,2024-07-19,2024-08-03,2024-07-10,2024-08-22,7770.55,1554.11,USD,Dr
274422743,IN180028,Blue Banana Inc.,V_BL001,2024-04-07,2024-04-21,2024-06-02,2024-07-02,9244.05,1848.81,EUR,Dr
617133763,IN136714,Blue Banana Inc.,V_BL001,2024-05-12,2024-05-22,2024-06-13,2024-06-27,2158.11,431.62,USD,Dr
544865569,IN789974,Global Tech Solutions,V_GL001,2024-10-10,2024-10-15,2024-10-27,,5047.03,1009.41,USD,Dr
447561682,IN864515,Purple Plumbers Limited,V_PU001,2024-02-26,2024-03-09,2024-03-13,2024-03-24,7279.07,1455.81,GBP,Dr
240807623,IN637749,Artic Apples Co.,V_AR001,2024-08-11,2024-08-19,2024-09-19,2024-09-27,2583.82,516.76,GBP,Dr
782944465,IN877465,Purple Plumbers Limited,V_PU001,2024-09-13,2024-09-23,2024-10-03,2024-10-24,7968.53,1593.71,USD,Dr
317921159,IN515763,Global Tech Solutions,V_GL001,2024-01-25,2024-02-05,2024-02-19,2024-03-18,4740.78,948.16,GBP,Dr
881661459,IN343872,Global Tech Solutions,V_GL001,2024-02-14,2024-02-23,2024-04-06,2024-04-28,1724.96,344.99,USD,Dr
230682895,IN821362,Purple Plumbers Limited,V_PU001,2023-12-29,2023-12-29,2024-02-19,2024-03-04,5812.89,1162.58,USD,Dr
883212776,IN722330,Purple Plumbers Limited,V_PU001,2024-04-07,2024-04-19,2024-04-25,2024-05-15,6434.73,1286.95,EUR,Dr
502735389,IN997938,Global Tech Solutions,V_GL001,2024-03-21,2024-03-27,2024-04-08,2024-04-30,759.58,151.92,EUR,Dr
976437101,IN645524,Blue Banana Inc.,V_BL001,2024-11-17,2024-11-20,2025-01-10,2025-02-01,6398.77,1279.75,GBP,Dr
780936510,IN236275,Blue Banana Inc.,V_BL001,2024-05-12,2024-05-15,2024-06-03,2024-06-10,-9147.97,-1829.59,USD,Cr
207360393,IN745159,Purple Plumbers Limited,V_PU001,2024-09-03,2024-09-05,2024-09-25,2024-10-06,602.9,120.58,EUR,Dr
841113017,IN416410,Artic Apples Co.,V_AR001,2024-11-23,2024-12-04,2025-01-16,2025-02-08,7524.97,1504.99,GBP,Dr
366924039,IN437362,Purple Plumbers Limited,V_PU001,2023-12-09,2023-12-16,2024-01-02,2024-01-10,9265.15,1853.03,USD,Dr
603708945,IN422251,Artic Apples Co.,V_AR001,2024-09-23,2024-09-27,2024-11-08,,7793.39,1558.68,EUR,Dr
748383534,IN173205,Global Tech Solutions,V_GL001,2024-01-12,2024-01-15,2024-02-26,2024-02-26,2711.52,542.3,USD,Dr
860089895,IN768542,Blue Banana Inc.,V_BL001,2024-10-02,2024-10-06,2024-11-14,2024-12-11,-2387.52,-477.5,USD,Cr
178880341,IN707236,Global Tech Solutions,V_GL001,2024-09-30,2024-10-06,2024-10-26,2024-10-28,2731.09,546.22,EUR,Dr
487010683,IN817636,Purple Plumbers Limited,V_PU001,2024-09-06,2024-09-18,2024-11-01,,8357.15,1671.43,USD,Dr
906143343,IN436028,Purple Plumbers Limited,V_PU001,2023-12-13,2023-12-17,2024-01-28,2024-02-19,519.5,103.9,GBP,Dr
594603761,IN157266,Purple Plumbers Limited,V_PU001,2024-10-03,2024-10-08,2024-11-07,,-5839.9,-1167.98,USD,Cr
792545994,IN870612,Blue Banana Inc.,V_BL001,2024-05-11,2024-05-15,2024-07-09,2024-08-03,6537.72,1307.54,USD,Dr
577995050,IN748764,Purple Plumbers Limited,V_PU001,2024-03-09,2024-03-11,2024-04-05,,7421.21,1484.24,GBP,Dr
782799194,IN906002,Global Tech Solutions,V_GL001,2024-02-25,2024-02-26,2024-03-25,2024-03-25,3839.96,767.99,EUR,Dr
911668062,IN788234,Purple Plumbers Limited,V_PU001,2024-02-12,2024-02-18,2024-03-16,2024-04-13,1309.7,261.94,GBP,Dr
248788318,IN991860,Artic Apples Co.,V_AR001,2024-05-26,2024-06-03,2024-06-19,2024-06-30,7825.06,1565.01,GBP,Dr
234246272,IN338057,Blue Banana Inc.,V_BL001,2024-09-09,2024-09-17,2024-10-24,,2108.51,421.7,EUR,Dr
